dataset,feature,operator,quantile,cutpoint,horizon_bars,direction,hour_start,hour_width,confirmation_bh_q,neighbor_stress,y2024.n_selected,y2024.n_baseline,y2024.selected_mean_atr,y2024.baseline_mean_atr,y2024.edge_atr,y2024.p_fast,y2025_fast.n_selected,y2025_fast.n_baseline,y2025_fast.selected_mean_atr,y2025_fast.baseline_mean_atr,y2025_fast.edge_atr,y2025_fast.p_fast,y2025_h1_fast.n_selected,y2025_h1_fast.n_baseline,y2025_h1_fast.selected_mean_atr,y2025_h1_fast.baseline_mean_atr,y2025_h1_fast.edge_atr,y2025_h1_fast.p_fast,y2025_h2_fast.n_selected,y2025_h2_fast.n_baseline,y2025_h2_fast.selected_mean_atr,y2025_h2_fast.baseline_mean_atr,y2025_h2_fast.edge_atr,y2025_h2_fast.p_fast,y2025_hac.n_selected,y2025_hac.n_baseline,y2025_hac.edge_atr,y2025_hac.hac_lag,y2025_hac.hac_se,y2025_hac.hac_z,y2025_hac.p_hac
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,body,gt,0.95,1.1164176270001982,1,-1,21.0,6.0,6.543470906004871e-14,"[{'quantile': 0.9, 'cutpoint': 0.8493178883374484, 'y2025_edge': {'n_selected': 6600, 'n_baseline': 69123, 'selected_mean_atr': 0.16716724410663605, 'baseline_mean_atr': -0.06667270254019533, 'edge_atr': 0.2338399466468314, 'p_fast': 8.649290729325314e-14}}]",3445,72502,0.2934540236407363,-0.04797859062678679,0.3414326142675231,7.860433585682484e-07,3359,72364,0.32376273416859236,-0.06346847093381275,0.3872312051024051,1.3154664834329255e-18,1682,35536,0.3763918239616664,-0.0649920670997616,0.44138389106142806,1.0844694516870451e-09,1677,36828,0.2709767299754198,-0.061998325572860266,0.33297505554828005,2.409326927270406e-11,3359,72364,0.3872312051024051,48,0.048892673488686346,7.920025179069202,2.374624888597287e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret48,gt,0.95,7.678606345561385,1,-1,0.0,4.0,6.66937371477096e-14,"[{'quantile': 0.9, 'cutpoint': 6.073866114246408, 'y2025_edge': {'n_selected': 4263, 'n_baseline': 42354, 'selected_mean_atr': 0.1666761051950911, 'baseline_mean_atr': -0.012809261590072132, 'edge_atr': 0.17948536678516325, 'p_fast': 4.7241176520722386e-15}}]",1607,45235,0.41406217493536823,-0.012120664527818232,0.42618283946318647,2.298249016545374e-16,2098,44519,0.29439850954493907,-0.010099761943541499,0.3044982714884806,2.8050832860788497e-14,993,21921,0.33489900085463276,-0.011571375450747845,0.3464703763053806,8.334301195923719e-09,1105,22598,0.25800304540871666,-0.008672235627430767,0.2666752810361474,6.035100241307361e-07,2098,44519,0.3044982714884806,48,0.03845951221477134,7.917372164994084,2.4258282503920167e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret1,lt,0.1,-0.8594274790148229,24,1,0.0,2.0,6.841711735669062e-14,"[{'quantile': 0.05, 'cutpoint': -1.136053748714633, 'y2025_edge': {'n_selected': 441, 'n_baseline': 15247, 'selected_mean_atr': 1.4644404143856213, 'baseline_mean_atr': 0.09706250366713892, 'edge_atr': 1.3673779107184825, 'p_fast': 7.784754768548345e-19}}, {'quantile': 0.2, 'cutpoint': -0.539610719800169, 'y2025_edge': {'n_selected': 1606, 'n_baseline': 14082, 'selected_mean_atr': 0.6821428606955471, 'baseline_mean_atr': 0.07315784560998989, 'edge_atr': 0.6089850150855571, 'p_fast': 1.3687494459046109e-14}}]",639,15129,1.2136573632177479,-0.013404008540952623,1.2270613717587004,2.0936388027784116e-18,742,14946,1.0596106270416832,0.08962258335956089,0.9699880436821223,7.204835271125587e-16,353,7351,1.1467165282247607,0.1046087693277691,1.0421077588969916,2.454474070300676e-09,389,7595,0.9805659403639808,0.07511784958045639,0.9054480907835244,4.788835598459555e-08,742,14946,0.9699880436821223,48,0.12256739320158745,7.913915914706419,2.4941678725552254e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,ret48,lt,0.1,-5.5978375219786,3,1,0.0,2.0,9.375360531796756e-14,"[{'quantile': 0.05, 'cutpoint': -7.153980061353888, 'y2025_edge': {'n_selected': 334, 'n_baseline': 15354, 'selected_mean_atr': 0.9071652592401626, 'baseline_mean_atr': -0.025354397396339816, 'edge_atr': 0.9325196566365024, 'p_fast': 2.9295697243726805e-11}}, {'quantile': 0.2, 'cutpoint': -3.614216614861974, 'y2025_edge': {'n_selected': 1366, 'n_baseline': 14322, 'selected_mean_atr': 0.3788562057240627, 'baseline_mean_atr': -0.042160019414624834, 'edge_atr': 0.4210162251386875, 'p_fast': 1.8421909605676642e-17}}]",456,15312,0.9038056877402965,-0.037864604635516684,0.9416702923758131,2.9296271413317137e-12,607,15081,0.6723230381288449,-0.03278285957041284,0.7051058976992577,1.332761869781307e-14,337,7367,0.7077490166645799,-0.03383828377702142,0.7415873004416014,8.677813269749473e-10,270,7714,0.6281061686231311,-0.0317749116665905,0.6598810802897216,2.4805396568276584e-06,607,15081,0.7051058976992577,48,0.08954801875636685,7.874053580321394,3.4333179429494605e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma5,gt,0.9,0.9435343420957318,1,-1,0.0,8.0,9.375360531796756e-14,"[{'quantile': 0.8, 'cutpoint': 0.6157200575502988, 'y2025_edge': {'n_selected': 19894, 'n_baseline': 88625, 'selected_mean_atr': 0.04013786121849343, 'baseline_mean_atr': -0.009559872743582443, 'edge_atr': 0.04969773396207587, 'p_fast': 7.417542545620686e-12}}, {'quantile': 0.95, 'cutpoint': 1.2242097296559387, 'y2025_edge': {'n_selected': 4920, 'n_baseline': 103599, 'selected_mean_atr': 0.18054408547648662, 'baseline_mean_atr': -0.009044662702956589, 'edge_atr': 0.1895887481794432, 'p_fast': 6.589619949112288e-19}}]",10516,98408,0.09489654140100881,-0.011885218186766175,0.10678175958777499,1.1988232878875909e-19,9743,98776,0.08660717722916739,-0.00903615087230768,0.09564332810147506,3.4903693020002125e-15,4709,48685,0.09978877864084665,-0.009318755374851802,0.10910753401569845,1.0614251070034885e-09,5034,50091,0.07427659299245751,-0.008761478771404114,0.08303807176386162,5.017732425080699e-07,9743,98776,0.09564332810147506,48,0.012146635578062883,7.874059239433281,3.4331625635539417e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma20,gt,0.95,2.5274555664379244,1,-1,,,9.642676729454264e-14,"[{'quantile': 0.9, 'cutpoint': 1.9145746898584324, 'y2025_edge': {'n_selected': 7603, 'n_baseline': 63543, 'selected_mean_atr': 0.061278950670755915, 'baseline_mean_atr': -0.029295438775956785, 'edge_atr': 0.0905743894467127, 'p_fast': 5.508525669259259e-08}}]",3570,67819,0.22861770378145105,-0.026871527209117688,0.25548923099056875,4.743940141167414e-11,3653,67493,0.17932457987939304,-0.030383727119705564,0.2097083069990986,1.2607351938843444e-18,1789,33238,0.19349292970175624,-0.02815136119792338,0.22164429089967963,1.4819150306660422e-10,1864,34255,0.16572630851018286,-0.032549816114252235,0.19827612462443509,1.462281821654044e-09,3653,67493,0.2097083069990986,48,0.026645680267505238,7.8702553244565,3.5391820020481883e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi14,gt,0.95,69.30248532600754,6,-1,19.0,8.0,1.0175411177430875e-13,"[{'quantile': 0.9, 'cutpoint': 64.87108022099164, 'y2025_edge': {'n_selected': 1751, 'n_baseline': 19854, 'selected_mean_atr': 0.4088165962084209, 'baseline_mean_atr': -0.1436239969889246, 'edge_atr': 0.5524405931973455, 'p_fast': 4.4079560768939675e-11}}]",646,21015,0.9508792124181374,-0.12190103871852423,1.0727802511366618,1.4278793705386047e-13,830,20775,1.0226501331684172,-0.14365692355171847,1.1663070567201357,1.307809114149256e-19,386,10257,1.2717891685924942,-0.16336519647441103,1.4351543650669052,9.861376999687115e-11,444,10518,0.8060562870564942,-0.12443770360799741,0.9304939906644917,8.611717511561618e-11,830,20775,1.1663070567201357,48,0.14832391511130277,7.863243468492151,3.7431247201427956e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,rsi14,lt,0.3,45.60348011745342,12,1,0.0,2.0,1.0350198187548928e-13,"[{'quantile': 0.2, 'cutpoint': 41.92542436022211, 'y2025_edge': {'n_selected': 260, 'n_baseline': 3090, 'selected_mean_atr': 1.7568494066562308, 'baseline_mean_atr': -0.1629940289712621, 'edge_atr': 1.919843435627493, 'p_fast': 1.619158854067632e-33}}]",335,3021,1.5533633620289926,-0.2045740586238731,1.7579374206528657,5.2747837539477796e-30,462,2888,0.9227828593995668,-0.1638491637234002,1.086632023122967,7.796834193585542e-23,230,1419,0.856410395892337,-0.16036688106039396,1.016777276952731,2.171738359487686e-10,232,1469,0.9885831464972518,-0.16721292076819655,1.1557960672654484,3.422540660255287e-14,462,2888,1.086632023122967,48,0.13823375984347924,7.860829542315495,3.8159778388417145e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,rsi14,lt,0.3,45.586676931179156,12,1,0.0,2.0,1.0408808806566477e-13,"[{'quantile': 0.2, 'cutpoint': 41.91406343724074, 'y2025_edge': {'n_selected': 261, 'n_baseline': 3091, 'selected_mean_atr': 1.756236278957042, 'baseline_mean_atr': -0.16355971343230652, 'edge_atr': 1.9197959923893486, 'p_fast': 9.51020851129871e-34}}]",334,3022,1.5622559456226555,-0.2048406739298936,1.767096619552549,3.566773228311626e-30,462,2890,0.9213857565219511,-0.16362132350332628,1.0850070800252773,9.148957130962688e-23,230,1419,0.8537679568355454,-0.16012646061397912,1.0138944174495246,2.480759542906018e-10,232,1471,0.9884206441420947,-0.16699264263315877,1.1554132867752536,3.4573559580194783e-14,462,2890,1.0850070800252773,48,0.13804439289076112,7.859841731376063,3.846191234632732e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma5,gt,0.7,0.328200159080116,3,-1,0.0,6.0,1.20215669573767e-13,"[{'quantile': 0.8, 'cutpoint': 0.5306360305283974, 'y2025_edge': {'n_selected': 2815, 'n_baseline': 12921, 'selected_mean_atr': 0.22338489446027784, 'baseline_mean_atr': -0.04408989746661549, 'edge_atr': 0.26747479192689333, 'p_fast': 3.8834427297898814e-16}}]",3980,11808,0.1700742419794553,-0.05863565215668012,0.22870989413613543,1.367331294757856e-17,4220,11516,0.14647078535408017,-0.04853801679877344,0.1950088021528536,4.811445982759091e-15,2081,5664,0.11149693144120253,-0.050384422543875186,0.16188135398507772,6.950075581481169e-06,2139,5852,0.18049630662228883,-0.046750928258059786,0.22724723488034862,4.089677492205095e-11,4220,11516,0.1950088021528536,48,0.02486882301784207,7.841497042821249,4.452064145577218e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret6,gt,0.95,2.5176362963466175,3,-1,22.0,8.0,1.2318022593674127e-13,"[{'quantile': 0.9, 'cutpoint': 1.8861019991085053, 'y2025_edge': {'n_selected': 1926, 'n_baseline': 19735, 'selected_mean_atr': 0.3207934809725953, 'baseline_mean_atr': -0.09446750313416845, 'edge_atr': 0.41526098410676376, 'p_fast': 2.7518225436678537e-10}}]",901,20776,0.6069385599230634,-0.07883813656529631,0.6857766964883598,2.770326887769837e-13,931,20730,0.8115226598397104,-0.09657479625230903,0.9080974560920194,4.04241792033867e-17,505,10157,0.5976923789741416,-0.10781131087530779,0.7055036898494494,1.1178769526733693e-05,426,10573,1.0650069129784712,-0.08578038794569799,1.1507873009241691,1.0477022012637106e-16,931,20730,0.9080974560920194,48,0.11585597783581719,7.83815797039761,4.572036161494323e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,rsi7,gt,0.8,65.00518883525115,12,-1,0.0,2.0,1.3849625179488883e-13,"[{'quantile': 0.7, 'cutpoint': 59.594535170979945, 'y2025_edge': {'n_selected': 3430, 'n_baseline': 12264, 'selected_mean_atr': 0.3318436208489345, 'baseline_mean_atr': -0.18701120292737097, 'edge_atr': 0.5188548237763054, 'p_fast': 7.069407741624768e-35}}, {'quantile': 0.9, 'cutpoint': 72.06625956989893, 'y2025_edge': {'n_selected': 973, 'n_baseline': 14721, 'selected_mean_atr': 0.9900472019242447, 'baseline_mean_atr': -0.1439166972801931, 'edge_atr': 1.1339638992044379, 'p_fast': 1.5786072147972142e-28}}]",1903,13865,0.8517142420666289,-0.1274194281249599,0.9791336701915888,3.087472536732587e-59,2033,13661,0.5482127707596833,-0.16615169725085052,0.7143644680105339,1.6246180943536858e-34,1038,6666,0.49355930900411804,-0.17179825925125028,0.6653575682553683,4.452533382337317e-16,995,6995,0.6052281409127254,-0.1607707133631215,0.7659988542758469,2.813907492150828e-20,2033,13661,0.7143644680105339,48,0.09131422909119802,7.823145145288129,5.151964396767791e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,sma20,gt,0.95,2.5274555664379244,3,-1,22.0,6.0,1.4586096927315715e-13,"[{'quantile': 0.9, 'cutpoint': 1.9145746898584324, 'y2025_edge': {'n_selected': 1280, 'n_baseline': 14204, 'selected_mean_atr': 0.47131652110748934, 'baseline_mean_atr': -0.13432473353042776, 'edge_atr': 0.6056412546379171, 'p_fast': 2.9194911668904936e-11}}]",437,15063,1.7787931776068326,-0.12221714940989004,1.9010103270167227,3.8022191890517396e-16,608,14876,1.1430199124168396,-0.13441916340400967,1.2774390758208494,5.59038146080887e-16,302,7317,1.0002051448658016,-0.14613954633916568,1.1463446912049673,2.3159493109161762e-05,306,7559,1.2839678202613278,-0.12307400638105208,1.4070418266423799,8.400669916713461e-18,608,14876,1.2774390758208494,48,0.16343179805034014,7.816343521028714,5.437984388046117e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,sma100,lt,0.1,-4.495403664438489,1,1,0.0,2.0,1.6043127979419606e-13,"[{'quantile': 0.05, 'cutpoint': -5.763370532992797, 'y2025_edge': {'n_selected': 214, 'n_baseline': 15480, 'selected_mean_atr': 1.5535528171341333, 'baseline_mean_atr': -0.04366888597213093, 'edge_atr': 1.5972217031062643, 'p_fast': 4.895880233915486e-13}}, {'quantile': 0.2, 'cutpoint': -2.9009757861108314, 'y2025_edge': {'n_selected': 1096, 'n_baseline': 14598, 'selected_mean_atr': 0.4593314427047537, 'baseline_mean_atr': -0.05801899665613729, 'edge_atr': 0.517350439360891, 'p_fast': 6.555390802203309e-22}}]",283,15485,1.710889704733715,-0.048739405057895396,1.7596291097916104,1.479564557138834e-17,405,15289,0.918190503421687,-0.046791889977609094,0.964982393399296,8.371860757562992e-14,212,7492,1.0141301854032556,-0.04858796810541889,1.0627181535086745,3.360742524033759e-09,193,7797,0.8128059822813111,-0.04506607013234157,0.8578720524136526,4.110174685299359e-06,405,15289,0.964982393399296,48,0.12365125917008284,7.804064429881451,5.9944563500848655e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma5,gt,0.95,1.120845614175086,3,-1,0.0,8.0,1.725449299845074e-13,"[{'quantile': 0.9, 'cutpoint': 0.8436067399314819, 'y2025_edge': {'n_selected': 1880, 'n_baseline': 20043, 'selected_mean_atr': 0.27409151706012513, 'baseline_mean_atr': -0.035936793738943214, 'edge_atr': 0.31002831079906834, 'p_fast': 4.8895858446555905e-12}}]",940,21043,0.7332031034838682,-0.04172957303448435,0.7749326765183525,5.956956909102582e-22,941,20982,0.5975609588493123,-0.036569152946039775,0.6341301117953521,5.624525511659727e-15,458,10335,0.5752003643149602,-0.02923408364730524,0.6044344479622655,4.6721248221605695e-07,483,10647,0.6187641727141843,-0.04368927515909711,0.6624534478732814,1.715262350419476e-09,941,20982,0.6341301117953521,48,0.0813550670897785,7.794598842817802,6.461341926343875e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma50,lt,0.2,-1.7570093251231185,3,1,0.0,6.0,1.8506146964348238e-13,"[{'quantile': 0.1, 'cutpoint': -2.842701641884215, 'y2025_edge': {'n_selected': 903, 'n_baseline': 14828, 'selected_mean_atr': 0.5395571049461353, 'baseline_mean_atr': -0.03669099588100939, 'edge_atr': 0.5762481008271447, 'p_fast': 2.7153613130091657e-21}}, {'quantile': 0.3, 'cutpoint': -0.9612014776340277, 'y2025_edge': {'n_selected': 3764, 'n_baseline': 11967, 'selected_mean_atr': 0.14597682174950222, 'baseline_mean_atr': -0.05066355629835158, 'edge_atr': 0.19664037804785378, 'p_fast': 4.0935602622134925e-16}}]",1992,13775,0.26214719114994417,-0.03676305975999555,0.2989102509099397,1.9062918764491725e-14,2185,13546,0.25880010140979287,-0.04594066460487556,0.30474076601466843,2.326746847880761e-20,1084,6661,0.23887442541802661,-0.030799395071503713,0.2696738204895303,9.67816473779051e-09,1101,6885,0.2784181148294791,-0.06058932057608686,0.33900743540556594,2.250037023048211e-13,2185,13546,0.30474076601466843,48,0.039142234645216094,7.785471850977046,6.945350683486897e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_news_clean.csv,sma50,lt,0.05,-4.167788533092078,12,1,0.0,2.0,1.9157804220014387e-13,"[{'quantile': 0.1, 'cutpoint': -3.2269499848871783, 'y2025_edge': {'n_selected': 425, 'n_baseline': 15263, 'selected_mean_atr': 1.8295860431521684, 'baseline_mean_atr': 0.024847043705181024, 'edge_atr': 1.8047389994469873, 'p_fast': 3.5116494631013078e-28}}]",144,15624,3.4476003162370286,-0.02244181349850404,3.4700421297355324,3.7257092530226093e-17,167,15521,3.2644732061613206,0.03940773603394812,3.2250654701273724,1.8293084741692003e-33,113,7591,3.0297422293636482,0.03827354556678025,2.991468683796868,5.777717792245429e-25,54,7930,3.7556695094601555,0.040493440931334175,3.7151760685288213,3.6465093099033354e-11,167,15521,3.2250654701273724,48,0.4144892984967047,7.780817217294243,7.205754253208685e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret1,gt,0.9,0.7640745414428773,3,-1,21.0,8.0,2.4378883941902964e-13,"[{'quantile': 0.8, 'cutpoint': 0.48139113073515816, 'y2025_edge': {'n_selected': 3652, 'n_baseline': 17908, 'selected_mean_atr': 0.14491826908410385, 'baseline_mean_atr': -0.1179380894850238, 'edge_atr': 0.26285635856912765, 'p_fast': 5.287709393175376e-09}}, {'quantile': 0.95, 'cutpoint': 1.0221891217523322, 'y2025_edge': {'n_selected': 935, 'n_baseline': 20625, 'selected_mean_atr': 0.728532963737938, 'baseline_mean_atr': -0.10976834467382454, 'edge_atr': 0.8383013084117625, 'p_fast': 1.4284737330273085e-21}}]",1656,19939,0.3894307449782448,-0.08949176860391823,0.47892251358216303,1.1997539741782018e-11,1781,19779,0.36978528259397403,-0.11332126882564976,0.4831065514196238,5.848229156453536e-17,900,9716,0.31974412885195724,-0.12845996871480672,0.44820409756676394,4.009820541928827e-07,881,10063,0.4209056439649334,-0.0987045930706017,0.5196102370355351,2.072464752046834e-12,1781,19779,0.4831065514196238,48,0.06233637786184032,7.749993952012426,9.189692549812145e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,sma5,lt,0.1,-0.821460098173806,48,1,0.0,4.0,2.611330444478242e-13,"[{'quantile': 0.05, 'cutpoint': -1.1144146539095026, 'y2025_edge': {'n_selected': 402, 'n_baseline': 9139, 'selected_mean_atr': 2.175844913026953, 'baseline_mean_atr': 0.2126096906713212, 'edge_atr': 1.9632352223556315, 'p_fast': 6.781244016451116e-30}}, {'quantile': 0.2, 'cutpoint': -0.5022486876022775, 'y2025_edge': {'n_selected': 1518, 'n_baseline': 8023, 'selected_mean_atr': 0.8511100756390722, 'baseline_mean_atr': 0.19017132285453425, 'edge_atr': 0.6609387527845378, 'p_fast': 5.390229235597937e-11}}]",686,8886,1.2837961257990655,0.21713425570017422,1.0666618700988912,2.866630681615273e-14,791,8750,1.4840640941468413,0.18786684795564437,1.2961972461911968,2.6464297969025304e-24,421,4276,1.4870783651585893,0.2401690745080386,1.2469092906505508,3.2284517594373124e-11,370,4474,1.4806343425361768,0.13787929302984253,1.3427550495063343,2.26441566443261e-15,791,8750,1.2961972461911968,96,0.16744606865136072,7.740983449960881,9.86507409379645e-15
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret6,gt,0.8,1.3940480741513348,12,-1,0.0,2.0,2.968471934509799e-13,"[{'quantile': 0.7, 'cutpoint': 0.8761164142221105, 'y2025_edge': {'n_selected': 2905, 'n_baseline': 12789, 'selected_mean_atr': 0.35529963131095943, 'baseline_mean_atr': -0.1710397374421589, 'edge_atr': 0.5263393687531184, 'p_fast': 1.5962050520186837e-30}}, {'quantile': 0.9, 'cutpoint': 2.125679406723437, 'y2025_edge': {'n_selected': 696, 'n_baseline': 14998, 'selected_mean_atr': 1.2300712730918122, 'baseline_mean_atr': -0.13411197354722854, 'edge_atr': 1.3641832466390407, 'p_fast': 8.647407229405439e-25}}]",1307,14461,0.9929302886939705,-0.09982836979619623,1.0927586584901667,4.374131881367392e-43,1577,14117,0.6023476745647255,-0.1491240388168878,0.7514717133816133,2.1671479096811093e-26,768,6936,0.6227254776837752,-0.16019979819545832,0.7829252758792336,1.9969782825735704e-14,809,7181,0.5830026154850838,-0.13842616010225675,0.7214287755873405,1.623108425459369e-13,1577,14117,0.7514717133816133,48,0.09728554468384515,7.724392311557873,1.1238820748991385e-14
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,rsi7,gt,0.95,77.4440670460028,3,-1,17.0,8.0,3.035850208952806e-13,"[{'quantile': 0.9, 'cutpoint': 71.66414641360659, 'y2025_edge': {'n_selected': 2343, 'n_baseline': 18776, 'selected_mean_atr': 0.24836739207292108, 'baseline_mean_atr': -0.11124904316867663, 'edge_atr': 0.3596164352415977, 'p_fast': 6.941219935662147e-10}}]",970,20228,0.766590446056461,-0.09520641154803303,0.861796857604494,1.160877369188844e-13,1122,19997,0.6100159608456182,-0.10958269455303303,0.7195986553986512,8.109028803459706e-16,535,9851,0.5759344057797172,-0.11442294011085322,0.6903573458905704,7.671931650471744e-06,587,10146,0.6410783662293609,-0.10488318154395689,0.7459615477733178,1.5323881775042735e-14,1122,19997,0.7195986553986512,48,0.09319711462727459,7.721254657685048,1.1519015011236984e-14
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m1_2024_2025_raw.csv,ret1,lt,0.2,-0.5393144842412559,1,1,0.0,8.0,3.976951351312919e-13,"[{'quantile': 0.1, 'cutpoint': -0.8588557391454485, 'y2025_edge': {'n_selected': 9696, 'n_baseline': 98840, 'selected_mean_atr': 0.0837450909520197, 'baseline_mean_atr': -0.007723119609959207, 'edge_atr': 0.0914682105619789, 'p_fast': 2.1988583813730536e-18}}, {'quantile': 0.3, 'cutpoint': -0.32149726575184057, 'y2025_edge': {'n_selected': 30877, 'n_baseline': 77659, 'selected_mean_atr': 0.03046764722974521, 'baseline_mean_atr': -0.011487532467459377, 'edge_atr': 0.04195517969720459, 'p_fast': 4.296189408268391e-15}}]",20534,88467,0.04223963348883952,-0.007866155456952456,0.05010578894579198,5.355299212399986e-13,19978,88558,0.04137880440968251,-0.008785502098898147,0.050164306508580656,5.576932123314719e-14,9799,43595,0.034211451225163725,-0.008061994394357378,0.0422734456195211,9.906106513457926e-06,10179,44963,0.0482785876747478,-0.009486997069862158,0.05776558474460995,5.533498288739166e-10,19978,88558,0.050164306508580656,48,0.006526296316092903,7.686489254997928,1.5122738047482373e-14
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_raw.csv,ret24,gt,0.7,1.6688568772749577,48,-1,0.0,2.0,3.979486925792404e-13,"[{'quantile': 0.8, 'cutpoint': 2.589800151417943, 'y2025_edge': {'n_selected': 236, 'n_baseline': 3116, 'selected_mean_atr': 2.8485748941414113, 'baseline_mean_atr': -0.4347571331161624, 'edge_atr': 3.2833320272575737, 'p_fast': 1.185445816036683e-50}}]",380,2976,1.3018846790440586,-0.31954431556918356,1.621428994613242,1.882267366272851e-20,489,2863,1.3888952732307214,-0.4755883130920055,1.864483586322727,2.5819319777911167e-33,287,1362,1.279841534737628,-0.6413295720850958,1.9211711068227237,1.4797470937603768e-22,202,1501,1.5438379610897206,-0.3251955117938115,1.869033472883532,1.4268966894779917e-13,489,2863,1.864483586322727,96,0.24257768963207502,7.686129706118671,1.5165276289909054e-14
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,body,gt,0.95,1.0079408227081856,24,-1,0.0,6.0,4.2724035503923483e-13,"[{'quantile': 0.9, 'cutpoint': 0.7571075403231354, 'y2025_edge': {'n_selected': 1244, 'n_baseline': 14487, 'selected_mean_atr': 0.4422641095351684, 'baseline_mean_atr': -0.20301227986350268, 'edge_atr': 0.645276389398671, 'p_fast': 6.25682516207613e-11}}]",694,15073,1.0053278539722925,-0.1896608330910097,1.1949886870633022,5.604392324185948e-16,650,15081,0.9411358377867667,-0.19909824551967456,1.1402340833064413,7.483019160640491e-15,316,7429,1.0133274963659937,-0.20759336452628402,1.2209208608922777,5.767371786488734e-08,334,7652,0.872834747633965,-0.1908506972839059,1.063685444917871,2.264505868214086e-08,650,15081,1.1402340833064413,48,0.14853073039458353,7.676755377673833,1.631685905828937e-14
D:\MT5_Backtests\Research\PhenomenonDiscovery\phase_ib_v1\xauusd_m5_2024_2025_news_clean.csv,ret12,gt,0.9,2.7205665590023433,3,-1,0.0,8.0,5.01504352444587e-13,"[{'quantile': 0.8, 'cutpoint': 1.7575139818648389, 'y2025_edge': {'n_selected': 4072, 'n_baseline': 17851, 'selected_mean_atr': 0.12242657492488904, 'baseline_mean_atr': -0.03941012368667032, 'edge_atr': 0.16183669861155936, 'p_fast': 6.014667875784272e-11}}, {'quantile': 0.95, 'cutpoint': 3.5615045983981637, 'y2025_edge': {'n_selected': 1022, 'n_baseline': 20901, 'selected_mean_atr': 0.6048683097127272, 'baseline_mean_atr': -0.039383977673939564, 'edge_atr': 0.6442522873866667, 'p_fast': 1.6918666939744148e-19}}]",1738,20245,0.37344161039087825,-0.041390269545525535,0.4148318799364038,2.920675794109662e-18,2011,19912,0.3085689676544695,-0.04145848226143742,0.35002744991590695,3.1607543707960846e-17,1029,9764,0.2758281395534628,-0.03303150791060642,0.30885964746406924,2.367170546188184e-07,982,10148,0.34287682113301926,-0.049566580168563336,0.3924434013015826,7.915948742150668e-12,2011,19912,0.35002744991590695,48,0.045719891012099285,7.655911730482382,1.9194553623364784e-14
