candidate_id,year,partial_year,profile,gross,spread,slippage,commission,net,trades,expectancy,expectancy_bps,PF,win_rate,max_drawdown_realized,best_trade,worst_trade,ex_best_positive_net
R6B-307,2019,False,STRESS,23.008999999999787,149.27589875,119.420719,8.3594501850433,-254.04706793504351,216,-1.1761438330326088,-8.365382491697249,0.3941883215026319,0.3333333333333333,256.0906487092215,14.027992352389955,-18.647440220908134,-268.0750602874335
R6B-347,2020,False,E1,113.99600000000055,55.0372824,55.0372824,3.8526096084056,0.06882559159492797,154,0.0004469194259410907,0.47166460126608845,1.0001173755431614,0.5064935064935064,142.03879279898968,28.800568739286007,-37.420317232258256,-28.73174314769108
R6B-347,2020,False,STRESS,113.99600000000055,137.593206,110.0745648,7.7052188178252,-141.37698961782468,154,-0.9180324001157446,-4.669520819319682,0.7848085846897122,0.4805194805194805,178.75467055890928,27.944608281787012,-38.42263874266196,-169.32159789961167
R6B-307,2020,False,E1,98.40199999999982,70.6609672,70.6609672,4.9462675662372,-47.8662019662374,198,-0.24174849477897675,-1.18417816076816,0.8936861670722658,0.494949494949495,118.09193913081697,17.503918239547247,-27.719325739673856,-65.37012020578464
R6B-307,2020,False,STRESS,98.40199999999982,176.652418,141.3219344,9.892534788067401,-229.4648871880676,198,-1.158913571656907,-6.324937949772576,0.5839888300799188,0.40404040404040403,263.54172063954337,16.580106642962445,-28.724140873532853,-246.04499383103004
R6B-347,2021,False,E1,71.08799999999974,60.859848400000004,60.859848400000004,4.2601892884768,-54.891886088477065,169,-0.32480405969513054,-1.7440907263948244,0.8836473109013133,0.4378698224852071,117.97495259707387,20.47038006975,-19.64160656238716,-75.36226615822707
R6B-347,2021,False,STRESS,71.08799999999974,152.149621,121.71969680000001,8.5203783281456,-211.30169612814586,169,-1.2503058942493839,-6.884706590821259,0.6243662582469913,0.40828402366863903,229.7160474286305,19.502446213875,-20.626905590742357,-230.80414234202087
R6B-307,2021,False,E1,35.59799999999905,82.40256600000001,82.40256600000001,5.7681795701628,-134.97531157016377,229,-0.5894118409177457,-3.208202455010553,0.712994413320433,0.462882096069869,166.3223091176917,10.88225603234656,-14.925989931852063,-145.85756760251033
R6B-307,2021,False,STRESS,35.59799999999905,206.006415,164.80513200000001,11.5363590157326,-346.7499060157336,229,-1.5141917293263476,-8.348441971993488,0.41466006201621924,0.3624454148471616,359.8606602808116,9.89678650555896,-15.852170713334065,-356.64669252129255
R6B-347,2022,False,E1,-120.05100000000175,51.0220063,51.0220063,3.5715406090713997,-225.66655320907313,142,-1.5892010789371347,-8.44038112188325,0.622088001944234,0.44366197183098594,267.00519883146194,30.40200345167982,-43.63259894190596,-256.06855666075296
R6B-347,2022,False,STRESS,-120.05100000000175,127.55501575000001,102.0440126,7.1430816383213,-356.79310998832307,142,-2.5126275351290355,-13.579275716189361,0.4688673318931212,0.4084507042253521,374.61767814407415,29.411254212559818,-44.678724333576966,-386.2043642008829
R6B-307,2022,False,E1,-26.660000000000082,67.5066418,67.5066418,4.725464963324,-166.3987485633241,188,-0.88509972640066,-4.715159405957825,0.6346401492762713,0.4574468085106383,185.21789148025803,17.584657173731884,-18.30654356150688,-183.983405737056
R6B-307,2022,False,STRESS,-26.660000000000082,168.7666045,135.0132836,9.450930019958001,-339.8908181199581,188,-1.8079298836167985,-9.855011562205323,0.3933352019476446,0.35106382978723405,340.75100414660074,16.597202611793882,-19.301696734281382,-356.488020731752
R6B-347,2023,False,E1,-246.45300000000134,63.6607855,63.6607855,4.4562553300342,-378.23082633003554,164,-2.3062855264026556,-11.597061476895782,0.41890610357965485,0.39634146341463417,409.1037045753956,19.363677748182106,-50.182695339048166,-397.59450407821765
R6B-347,2023,False,STRESS,-246.45300000000134,159.15196375,127.321571,8.912511522653901,-541.8390462726552,164,-3.3038966236137512,-16.73514465185572,0.28340300933473217,0.3231707317073171,570.8159328767753,18.41225356681911,-51.253771350716164,-560.2512998394743
R6B-307,2023,False,E1,-87.87600000000225,86.10803440000001,86.10803440000001,6.0275625310264,-266.11963133102864,222,-1.1987370780676967,-6.073870728114165,0.4961775943281376,0.38288288288288286,285.8195856718828,13.222361219586011,-24.81494751452592,-279.34199255061463
R6B-307,2023,False,STRESS,-87.87600000000225,215.270086,172.21606880000002,12.0551253696188,-487.41728016962105,222,-2.195573334097392,-11.213373629914374,0.2774562214915579,0.3063063063063063,503.3267382809651,12.26930248813701,-25.892544262866213,-499.68658265775804
R6B-347,2024,False,E1,154.386000000002,85.3158186,85.3158186,5.9721070858596,-22.217744285857595,177,-0.1255239790161446,-0.11767573471360905,0.9717844595916771,0.5649717514124294,158.72897041450116,31.485881401634405,-48.28817592704243,-53.703625687492
R6B-347,2024,False,STRESS,154.386000000002,213.2895465,170.6316372,11.9442136313682,-241.47939733136621,177,-1.364290380403199,-5.258709666362804,0.7292251197138749,0.5084745762711864,255.1300476043187,30.107618317354802,-49.672718169190134,-271.58701564872104
R6B-307,2024,False,E1,146.6680000000024,111.42040300000001,111.42040300000001,7.7994280046648,-83.97223400466241,232,-0.36194928450285524,-1.5815408078592064,0.8641469716264594,0.4870689655172414,116.96477692038121,19.276367928294036,-43.69912605061628,-103.24860193295645
R6B-307,2024,False,STRESS,146.6680000000024,278.5510075,222.84080600000001,15.5988554959916,-370.3226689959892,232,-1.596218400844781,-6.722198455467271,0.5258797568367988,0.3879310344827586,372.11956119152103,18.117220927323036,-45.084847900272976,-388.43988992331225
R6B-347,2025,False,E1,829.0170000000003,113.6363207,113.6363207,7.9545412883762,593.789817311624,166,3.5770470922386988,10.445347118775942,1.6001269370115137,0.6325301204819277,216.45619743451994,57.29297529271192,-118.30923815326835,536.496842018912
R6B-347,2025,False,STRESS,829.0170000000003,284.09080175,227.2726414,15.909079675192901,301.7444771748074,166,1.8177378143060687,5.301597979968133,1.2737293026445813,0.5963855421686747,232.76610159276441,55.07430229220393,-120.40650521470634,246.67017488260348
R6B-307,2025,False,E1,620.4640000000018,165.727025,165.727025,11.6008908813504,277.4090591186513,242,1.1463184261101294,3.0622220341701567,1.2536470703585982,0.5454545454545454,196.341813508165,47.534995599048614,-52.17422418181629,229.87406351960271
R6B-307,2025,False,STRESS,620.4640000000018,414.3175625,331.45405,23.2017795910768,-148.50939209107506,242,-0.6136751739300622,-2.079629284822176,0.8862496212107956,0.4669421487603306,354.74324205873455,45.31883087071662,-54.14980219067298,-193.82822296179168
