run_stage;symbol;asset_class;commission_rule;day_key;broker_day_start;nr7_high;nr7_low;nr7_range;side;signal_time;entry_time;exit_time;entry;initial_stop;exit;initial_risk_price;risk_money_1lot_usd;gross_r;commission_usd_1lot;commission_r;net_r;net_r_commission_x1_5;exit_reason;trade_id;mfe_r;mae_r;mfe_time;mae_time;time_to_mfe_minutes;time_to_mae_minutes;max_retracement_from_mfe_r;reached_0_5r;first_touch_0_5r_time;time_to_0_5r_minutes;mae_before_0_5r;reached_1r;first_touch_1r_time;time_to_1r_minutes;mae_before_1r;reached_2r;first_touch_2r_time;time_to_2r_minutes;mae_before_2r;reached_3r;first_touch_3r_time;time_to_3r_minutes;mae_before_3r;reached_5r;first_touch_5r_time;time_to_5r_minutes;mae_before_5r;min_r_after_first_1r_before_exit;max_r_after_first_1r_before_exit;min_r_after_first_2r_before_exit;max_r_after_first_2r_before_exit;min_r_after_first_3r_before_exit;max_r_after_first_3r_before_exit;path_ambiguous;path_ambiguity_reason
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20240930;2024.09.30 00:00;1.34277;1.33600;0.00677;SHORT;2024.09.30 21:17;2024.09.30 21:17;2024.09.30 23:59;1.33592;1.34277;1.33753;0.00685;685.00000000;-0.23503650;10.00000000;0.01459854;-0.24963504;-0.25693431;EOD;GBPUSD_20240930_SHORT;0.13284672;0.33576642;2024.09.30 21:27:16;2024.09.30 21:54:39;9.552650;36.941967;0.46861314;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241003;2024.10.03 00:00;1.33057;1.32459;0.00598;SHORT;2024.10.03 07:05;2024.10.03 07:05;2024.10.03 23:59;1.32459;1.33057;1.31246;0.00598;598.00000000;2.02842809;10.00000000;0.01672241;2.01170569;2.00334448;EOD;GBPUSD_20241003_SHORT;2.57023411;0.10869565;2024.10.03 17:04:16;2024.10.03 07:21:38;598.668650;16.034917;0.66555184;1;2024.10.03 08:07:42;62.111283;0.10869565;1;2024.10.03 08:24:38;79.048400;0.10869565;1;2024.10.03 11:16:30;250.903867;0.10869565;0;;;;0;;;;0.87290970;2.57023411;1.86287625;2.57023411;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241009;2024.10.09 00:00;1.31135;1.30643;0.00492;SHORT;2024.10.09 10:09;2024.10.09 10:09;2024.10.09 23:59;1.30635;1.31135;1.30712;0.00500;500.00000000;-0.15400000;10.00000000;0.02000000;-0.17400000;-0.18400000;EOD;GBPUSD_20241009_SHORT;0.15600000;0.64600000;2024.10.09 10:11:16;2024.10.09 14:16:37;1.741250;247.095583;0.80200000;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241014;2024.10.14 00:00;1.30834;1.30417;0.00417;SHORT;2024.10.14 03:08;2024.10.14 03:08;2024.10.14 23:59;1.30417;1.30834;1.30604;0.00417;417.00000000;-0.44844125;10.00000000;0.02398082;-0.47242206;-0.48441247;EOD;GBPUSD_20241014_SHORT;0.26858513;0.72901679;2024.10.14 16:16:15;2024.10.14 09:31:38;787.997067;383.372217;0.75299760;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241015;2024.10.15 00:00;1.30720;1.30304;0.00416;LONG;2024.10.15 10:58;2024.10.15 10:58;2024.10.15 23:59;1.30720;1.30304;1.30735;0.00416;416.00000000;0.03605769;10.00000000;0.02403846;0.01201923;-0.00000000;EOD;GBPUSD_20241015_LONG;0.75000000;0.26923077;2024.10.15 16:21:40;2024.10.15 20:52:40;323.027683;594.021283;1.01923077;1;2024.10.15 13:27:40;149.028367;0.11298077;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241028;2024.10.28 00:00;1.29986;1.29558;0.00428;SHORT;2024.10.28 01:02;2024.10.28 01:02;2024.10.28 17:50;1.29549;1.29986;1.29986;0.00437;437.00000000;-1.00000000;10.00000000;0.02288330;-1.02288330;-1.03432494;STOP;GBPUSD_20241028_SHORT;0.34324943;1.00000000;2024.10.28 08:19:40;2024.10.28 17:50:47;437.174683;1008.298383;1.34324943;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241126;2024.11.26 00:00;1.26135;1.25416;0.00719;SHORT;2024.11.26 01:43;2024.11.26 01:43;2024.11.26 14:37;1.25416;1.26135;1.26136;0.00719;719.00000000;-1.00139082;10.00000000;0.01390821;-1.01529903;-1.02225313;STOP;GBPUSD_20241126_SHORT;0.47844228;1.00139082;2024.11.26 03:04:40;2024.11.26 14:37:41;81.223550;774.235600;1.47983310;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241129;2024.11.29 00:00;1.26913;1.26453;0.00460;LONG;2024.11.29 00:00;2024.11.29 00:00;2024.11.29 23:59;1.26915;1.26453;1.27302;0.00462;462.00000000;0.83766234;10.00000000;0.02164502;0.81601732;0.80519481;EOD;GBPUSD_20241129_LONG;1.26623377;0.42207792;2024.11.29 09:26:42;2024.11.29 16:14:16;566.702967;974.267850;1.68831169;1;2024.11.29 05:45:38;345.642200;0.26623377;1;2024.11.29 09:15:20;555.346667;0.26623377;0;;;;0;;;;0;;;;-0.42207792;1.26623377;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241211;2024.12.11 00:00;1.27782;1.27240;0.00542;LONG;2024.12.11 01:48;2024.12.11 01:48;2024.12.11 12:07;1.27782;1.27240;1.27237;0.00542;542.00000000;-1.00553506;10.00000000;0.01845018;-1.02398524;-1.03321033;STOP;GBPUSD_20241211_LONG;0.06642066;1.00553506;2024.12.11 04:25:33;2024.12.11 12:07:05;157.497833;619.029967;1.07195572;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
RUN;GBPUSD;FOREX;USD5_PER_LOT_PER_SIDE;20241226;2024.12.26 00:00;1.25749;1.25189;0.00560;SHORT;2024.12.26 14:20;2024.12.26 14:20;2024.12.26 23:59;1.25189;1.25749;1.25267;0.00560;560.00000000;-0.13928571;10.00000000;0.01785714;-0.15714286;-0.16607143;EOD;GBPUSD_20241226_SHORT;0.31785714;0.31428571;2024.12.26 17:05:05;2024.12.26 20:36:38;164.626500;376.176333;0.63214286;0;;;;0;;;;0;;;;0;;;;0;;;;;;;;;;0;
