family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details
range_location,dist_high24_atr,1,4.0,12,move_ge_1atr,1316,62649,0.07423565441871083,0.9445288753799392,0.8702932209612284,1.5528747008612127e-15,1.6599695078171583e-15,1398,62406,0.080449235994283,4.482016861112817e-19,1,5.146019359055458e-19,4,"{""1"": {""effect"": 0.07840944859358456, ""n_state"": 264, ""ok"": true}, ""2"": {""effect"": 0.08979707154495553, ""n_state"": 342, ""ok"": true}, ""3"": {""effect"": 0.06635298667046219, ""n_state"": 391, ""ok"": true}, ""4"": {""effect"": 0.08296105941162579, ""n_state"": 401, ""ok"": true}}"
range_location,dist_low24_atr,3,0.0,24,move_ge_1atr,622,57467,0.10773139366941031,1.0,0.8922686063305897,4.701101020137443e-18,4.843558626808275e-18,686,57325,0.10439486890638128,6.640041739075226e-19,1,7.055044347767427e-19,4,"{""1"": {""effect"": 0.104914688747904, ""n_state"": 164, ""ok"": true}, ""2"": {""effect"": 0.10496368038740922, ""n_state"": 191, ""ok"": true}, ""3"": {""effect"": 0.1049219438825787, ""n_state"": 168, ""ok"": true}, ""4"": {""effect"": 0.09876061911351353, ""n_state"": 163, ""ok"": true}}"
range_location,dist_low24_atr,2,0.0,6,move_ge_1atr,768,66368,0.1520863468338155,0.9270833333333334,0.7749969864995179,8.051705265553229e-24,1.1047688620177685e-23,650,66281,0.14689936668241166,1.0063631050895908e-18,1,1.2872086227890114e-18,4,"{""1"": {""effect"": 0.12757790831619653, ""n_state"": 182, ""ok"": true}, ""2"": {""effect"": 0.14816395009394068, ""n_state"": 167, ""ok"": true}, ""3"": {""effect"": 0.20305976695900396, ""n_state"": 138, ""ok"": true}, ""4"": {""effect"": 0.11534308342117527, ""n_state"": 163, ""ok"": true}}"
range_location,dist_high24_atr,2,0.0,24,move_ge_1atr,728,57361,0.1079304754101219,1.0,0.8920695245898781,6.724771661764671e-21,7.750584288135553e-21,673,57338,0.10434271124585026,1.4585177625105655e-18,1,1.52583396693413e-18,4,"{""1"": {""effect"": 0.1049165024375065, ""n_state"": 165, ""ok"": true}, ""2"": {""effect"": 0.10490562124040659, ""n_state"": 159, ""ok"": true}, ""3"": {""effect"": 0.10496004980803153, ""n_state"": 189, ""ok"": true}, ""4"": {""effect"": 0.09864014883061656, ""n_state"": 160, ""ok"": true}}"
range_location,dist_high24_atr,2,0.0,12,move_ge_1atr,744,63221,0.11608888464820366,0.9865591397849462,0.8704702551367426,4.640425070335362e-21,5.532814506938317e-21,673,63131,0.1136675564805304,1.375070518888163e-18,1,1.5500794940193839e-18,4,"{""1"": {""effect"": 0.08512333060487487, ""n_state"": 165, ""ok"": true}, ""2"": {""effect"": 0.12134051349095887, ""n_state"": 159, ""ok"": true}, ""3"": {""effect"": 0.12239900492671063, ""n_state"": 189, ""ok"": true}, ""4"": {""effect"": 0.12138182703789835, ""n_state"": 160, ""ok"": true}}"
range_location,dist_low24_atr,2,0.0,24,move_ge_1atr,755,57334,0.10798130254299365,1.0,0.8920186974570063,1.2654045595569358e-21,1.4835777594805455e-21,647,57364,0.10579806150198734,2.259365223248708e-18,1,2.3278308360744265e-18,4,"{""1"": {""effect"": 0.10494734475782042, ""n_state"": 182, ""ok"": true}, ""2"": {""effect"": 0.10492013000484057, ""n_state"": 167, ""ok"": true}, ""3"": {""effect"": 0.104867554818309, ""n_state"": 138, ""ok"": true}, ""4"": {""effect"": 0.10490743461651486, ""n_state"": 160, ""ok"": true}}"
range_location,dist_low24_atr,4,0.0,3,move_ge_1atr,635,68097,0.2030886464756908,0.7811023622047244,0.5780137157290336,5.689845700623834e-25,6.658330075198104e-25,590,67922,0.1789342610841249,2.478289136164997e-18,1,2.9014116716078018e-18,4,"{""1"": {""effect"": 0.19490077763512137, ""n_state"": 134, ""ok"": true}, ""2"": {""effect"": 0.15969325455776107, ""n_state"": 146, ""ok"": true}, ""3"": {""effect"": 0.1822253470482198, ""n_state"": 163, ""ok"": true}, ""4"": {""effect"": 0.1751980540625524, ""n_state"": 147, ""ok"": true}}"
range_location,dist_high24_atr,1,0.0,3,move_ge_1atr,722,68010,0.23140506875109212,0.8088642659279779,0.5774591971768858,5.036898862744085e-36,8.394831437906808e-36,821,67691,0.1501060444995891,6.278413221046612e-18,1,7.175329395481843e-18,4,"{""1"": {""effect"": 0.21749412624736753, ""n_state"": 171, ""ok"": true}, ""2"": {""effect"": 0.13873053050708506, ""n_state"": 200, ""ok"": true}, ""3"": {""effect"": 0.19236084809997223, ""n_state"": 207, ""ok"": true}, ""4"": {""effect"": 0.07143901271217878, ""n_state"": 243, ""ok"": true}}"
range_location,dist_high24_atr,3,0.0,24,move_ge_1atr,702,57387,0.10499772201899871,0.9971509971509972,0.8921532751319985,3.223525262257875e-19,3.479360600532309e-19,659,57352,0.1027504243422035,1.0424910835718418e-17,1,1.0580506519833617e-17,4,"{""1"": {""effect"": 0.09333574122819033, ""n_state"": 173, ""ok"": true}, ""2"": {""effect"": 0.1049237578230352, ""n_state"": 169, ""ok"": true}, ""3"": {""effect"": 0.10489836836283184, ""n_state"": 155, ""ok"": true}, ""4"": {""effect"": 0.10491106155681174, ""n_state"": 162, ""ok"": true}}"
range_location,dist_low24_atr,1,5.0,12,move_ge_1atr,1646,62319,0.07045418355372468,0.9404617253948967,0.870007541841172,3.175749167243858e-17,3.5160080065914147e-17,1503,62301,0.0745254487093292,1.0819404027860731e-17,1,1.1978625887988666e-17,4,"{""1"": {""effect"": 0.046453730277748906, ""n_state"": 382, ""ok"": true}, ""2"": {""effect"": 0.09365462100557365, ""n_state"": 351, ""ok"": true}, ""3"": {""effect"": 0.06376248549419972, ""n_state"": 453, ""ok"": true}, ""4"": {""effect"": 0.09625995117905606, ""n_state"": 317, ""ok"": true}}"
