candidate_id,feature,tail,side,horizon,outcome_kind,expected_sign,discovery_eligible,discovery_worst_abs_effect,btcusdt_threshold,btcusdt_annual_n,btcusdt_annual_effect,btcusdt_h1_n,btcusdt_h1_effect,btcusdt_h2_n,btcusdt_h2_effect,ethusdt_threshold,ethusdt_annual_n,ethusdt_annual_effect,ethusdt_h1_n,ethusdt_h1_effect,ethusdt_h2_n,ethusdt_h2_effect
perp_volume_shock_1h|LOW_2P|4h|excursion_bias_atr,perp_volume_shock_1h,LOW_2P,LOW,4h,excursion_bias_atr,0,False,0.013665400480256782,-1.093655310397563,2107,-0.013665400480256782,1027,-0.13051721422022872,1080,0.09844015632985752,-1.1025747719501962,2106,0.1534555299700363,958,0.14740135255755732,1148,0.17414625374393825
perp_volume_shock_1h|LOW_2P|4h|up_first_touch,perp_volume_shock_1h,LOW_2P,LOW,4h,up_first_touch,0,False,0.0019409156748494971,-1.093655310397563,2105,-0.0019409156748494971,1027,0.003920250219587251,1078,-0.00757527269229058,-1.1025747719501962,2098,0.01789460258146186,955,0.028961160062733193,1143,0.008531901248772733
perp_volume_shock_1h|HIGH_2P|15m|return_atr,perp_volume_shock_1h,HIGH_2P,HIGH,15m,return_atr,1,True,0.07921774797096544,1.7421354876928916,2108,0.11496219723439441,1098,0.11604985358787878,1010,0.11336315105707079,1.7379331745002817,2108,0.07921774797096544,997,0.08288492018160165,1111,0.07656081015553924
perp_volume_shock_1h|HIGH_2P|15m|excursion_bias_atr,perp_volume_shock_1h,HIGH_2P,HIGH,15m,excursion_bias_atr,0,False,0.012360945616855641,1.7421354876928916,2108,0.09464298698157197,1098,0.04188175012801352,1010,0.15305968953536028,1.7379331745002817,2108,0.012360945616855641,997,-0.029313966127226324,1111,0.04945915500363136
perp_volume_shock_1h|HIGH_2P|15m|up_first_touch,perp_volume_shock_1h,HIGH_2P,HIGH,15m,up_first_touch,1,True,0.02029321485550517,1.7421354876928916,1817,0.02029321485550517,956,0.025747438702886094,861,0.014335706272885718,1.7379331745002817,1805,0.020413782151866844,848,0.01434361970885456,957,0.025790705323796514
perp_volume_shock_1h|HIGH_2P|30m|return_atr,perp_volume_shock_1h,HIGH_2P,HIGH,30m,return_atr,1,True,0.07752526716280383,1.7421354876928916,2108,0.09357941366162995,1098,0.04602403759970265,1010,0.1444485276878296,1.7379331745002817,2108,0.07752526716280383,997,0.05251597710489213,1111,0.10128048055964439
perp_volume_shock_1h|HIGH_2P|30m|excursion_bias_atr,perp_volume_shock_1h,HIGH_2P,HIGH,30m,excursion_bias_atr,0,False,0.02702905359226572,1.7421354876928916,2108,0.1003772876155702,1098,0.016577124225217614,1010,0.19266370392676593,1.7379331745002817,2108,0.02702905359226572,997,-0.021497551539823107,1111,0.07073685736440176
perp_volume_shock_1h|HIGH_2P|30m|up_first_touch,perp_volume_shock_1h,HIGH_2P,HIGH,30m,up_first_touch,1,True,0.017828705096527675,1.7421354876928916,1966,0.017828705096527675,1031,0.028582781927778134,935,0.006063804805221784,1.7379331745002817,1963,0.023838483736853433,928,0.02037151067323484,1035,0.026835859852671007
perp_volume_shock_1h|HIGH_2P|1h|return_atr,perp_volume_shock_1h,HIGH_2P,HIGH,1h,return_atr,0,False,0.0022110028433368484,1.7421354876928916,2108,-0.009960805202040825,1098,-0.04152272324247219,1010,0.02295057748060437,1.7379331745002817,2108,0.0022110028433368484,997,-0.028800888543207743,1111,0.03259521148458255
perp_volume_shock_1h|HIGH_2P|1h|excursion_bias_atr,perp_volume_shock_1h,HIGH_2P,HIGH,1h,excursion_bias_atr,0,False,0.00996643879538099,1.7421354876928916,2108,-0.00996643879538099,1098,-0.15129353191736808,1010,0.14490860341928394,1.7379331745002817,2108,-0.06697062116692783,997,-0.16562830620900687,1111,0.02289176588994095
perp_volume_shock_1h|HIGH_2P|1h|up_first_touch,perp_volume_shock_1h,HIGH_2P,HIGH,1h,up_first_touch,1,True,0.017356599775917136,1.7421354876928916,2001,0.017356599775917136,1047,0.027208144541380264,954,0.006675754745432194,1.7379331745002817,2020,0.019502125892617406,956,0.01528813501980536,1064,0.023272286142012655
perp_volume_shock_1h|HIGH_2P|2h|return_atr,perp_volume_shock_1h,HIGH_2P,HIGH,2h,return_atr,0,False,0.008101362928019929,1.7421354876928916,2108,-0.02755391317304451,1098,-0.040825140523003595,1010,-0.015835345543057412,1.7379331745002817,2108,0.008101362928019929,997,0.04462144222592786,1111,-0.01931341021698487
