family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q
extension_reversion,ret3_atr,1,0.0,6,move_ge_1atr,1105,66031,0.14970921035238427,0.9239819004524887,0.7742726901001045,2.1089078696696857e-32,3.4509401503685767e-32
extension_reversion,ret3_atr,1,1.0,6,move_ge_1atr,2439,64697,0.11042366648839219,0.8831488314883149,0.7727251649999227,8.017066060846664e-38,1.3875691259157688e-37
extension_reversion,ret3_atr,1,2.0,6,move_ge_1atr,2897,64239,0.17849754237206494,0.9475319295823266,0.7690343872102616,9.050481502002349e-113,4.529488315153766e-112
extension_reversion,ret3_atr,1,3.0,6,move_ge_1atr,2461,64675,0.16891047303532325,0.9394555058919138,0.7705450328565906,8.092585470159867e-87,2.697528490053289e-86
extension_reversion,ret3_atr,1,4.0,6,move_ge_1atr,1564,65572,0.10093428468860222,0.8753196930946292,0.774385408406027,2.7160751857010753e-21,4.214599426087875e-21
extension_reversion,ret3_atr,2,,6,move_ge_1atr,12112,55024,0.09521266185563604,0.8547721268163805,0.7595594649607444,7.224060149435515e-115,4.3344360896613095e-114
extension_reversion,ret3_atr,2,0.0,6,move_ge_1atr,1239,65897,0.08685155103564113,0.8619854721549637,0.7751339211193226,3.5118924685114465e-13,4.329730440630551e-13
extension_reversion,ret3_atr,2,1.0,6,move_ge_1atr,2424,64712,0.06941642829136419,0.8436468646864687,0.7742304363951045,7.790125079754911e-16,1.0622897836029425e-15
extension_reversion,ret3_atr,2,2.0,6,move_ge_1atr,2297,64839,0.1617535126001759,0.9329560296038311,0.7712025170036552,9.093310899738047e-75,2.3382799456469265e-74
extension_reversion,ret3_atr,2,3.0,6,move_ge_1atr,2151,64985,0.16293258963633817,0.9344490934449093,0.7715165038085712,2.73866421597754e-71,6.3199943445635545e-71
extension_reversion,ret3_atr,3,,6,move_ge_1atr,12087,55049,0.07502685435164924,0.8382559774964838,0.7632291231448346,6.165765009690997e-72,1.4603127654531308e-71
extension_reversion,ret3_atr,3,0.0,6,move_ge_1atr,1305,65831,0.07920903467493767,0.8544061302681992,0.7751970955932616,1.016690445740717e-11,1.1437767514583067e-11
