family,feature,quintile,hour_block,horizon_bars,outcome,n_state,n_comp,effect,state_mean,comp_mean,p,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,direction,confirmation_q,quarters_same_sign,quarter_details,abs_confirmation_effect
compression_expansion,atr_slope3,5,,12,move_ge_1atr,18900,45065,-0.3114712610884806,0.6523809523809524,0.9638522134694332,0.0,0.0,18009,45795,-0.324385159751165,0.0,-1,0.0,4,"{""1"": {""effect"": -0.24552422969500987, ""n_state"": 4681, ""ok"": true}, ""2"": {""effect"": -0.27509074616099227, ""n_state"": 4331, ""ok"": true}, ""3"": {""effect"": -0.2555531946093158, ""n_state"": 4587, ""ok"": true}, ""4"": {""effect"": -0.22641729082783735, ""n_state"": 4410, ""ok"": true}}",0.324385159751165
compression_expansion,atr_slope12,5,,12,move_ge_1atr,22007,41958,-0.2728095153687011,0.6928704503112646,0.9656799656799656,0.0,0.0,20367,43437,-0.2953149576803741,0.0,-1,0.0,4,"{""1"": {""effect"": -0.21388278315068343, ""n_state"": 5345, ""ok"": true}, ""2"": {""effect"": -0.23569556036735018, ""n_state"": 4918, ""ok"": true}, ""3"": {""effect"": -0.2213757139318404, ""n_state"": 5237, ""ok"": true}, ""4"": {""effect"": -0.20314714866942774, ""n_state"": 4867, ""ok"": true}}",0.2953149576803741
compression_expansion,atr_slope3,5,5.0,12,move_ge_1atr,962,63003,-0.3996607362161383,0.4781704781704782,0.8778312143866165,1.7463466953793596e-296,1.2358761228838544e-295,1206,62598,-0.3316781376354116,9.820743315938372e-257,-1,6.023389233775536e-256,4,"{""1"": {""effect"": -0.4020863171084735, ""n_state"": 290, ""ok"": true}, ""2"": {""effect"": -0.3390742140742141, ""n_state"": 312, ""ok"": true}, ""3"": {""effect"": -0.3124586961885748, ""n_state"": 292, ""ok"": true}, ""4"": {""effect"": -0.2585522585522585, ""n_state"": 312, ""ok"": true}}",0.3316781376354116
compression_expansion,atr_slope12,5,5.0,12,move_ge_1atr,1117,62848,-0.348815994868237,0.5290957923008057,0.8779117871690427,7.638043093915171e-262,4.1335292037658575e-261,1267,62537,-0.3137892454486203,2.6427797087597776e-241,-1,1.3507540733661085e-240,4,"{""1"": {""effect"": -0.31197190869537805, ""n_state"": 368, ""ok"": true}, ""2"": {""effect"": -0.39657296355757016, ""n_state"": 270, ""ok"": true}, ""3"": {""effect"": -0.32622030654977074, ""n_state"": 292, ""ok"": true}, ""4"": {""effect"": -0.22102095722167636, ""n_state"": 337, ""ok"": true}}",0.3137892454486203
compression_expansion,compression6_atr,5,5.0,12,move_ge_1atr,1196,62769,-0.3090369417918257,0.568561872909699,0.8775988147015247,3.96297291454081e-220,1.918913200725024e-219,1360,62444,-0.2861243203321941,2.873315657467202e-215,-1,1.2587859070808695e-214,4,"{""1"": {""effect"": -0.35226531396743566, ""n_state"": 316, ""ok"": true}, ""2"": {""effect"": -0.2676203820793658, ""n_state"": 389, ""ok"": true}, ""3"": {""effect"": -0.24363270769913659, ""n_state"": 349, ""ok"": true}, ""4"": {""effect"": -0.2693893709173487, ""n_state"": 306, ""ok"": true}}",0.2861243203321941
compression_expansion,atr_slope3,4,,12,move_ge_1atr,11523,52442,0.1352796750289578,0.9827301917903324,0.8474505167613745,0.0,0.0,11488,52316,0.1306575255874894,1.1676625e-316,1,1.074249493e-315,4,"{""1"": {""effect"": 0.11542508516248906, ""n_state"": 2912, ""ok"": true}, ""2"": {""effect"": 0.11075091181916796, ""n_state"": 2761, ""ok"": true}, ""3"": {""effect"": 0.11134476504060753, ""n_state"": 2899, ""ok"": true}, ""4"": {""effect"": 0.11114503969509149, ""n_state"": 2916, ""ok"": true}}",0.1306575255874894
compression_expansion,atr_slope12,4,,12,move_ge_1atr,10854,53111,0.1388403405591476,0.9871015293900866,0.8482611888309389,0.0,0.0,10768,53036,0.1335157470206953,3.1851770035e-314,1,2.6639662211e-313,4,"{""1"": {""effect"": 0.12209693181064618, ""n_state"": 2822, ""ok"": true}, ""2"": {""effect"": 0.10700476679133919, ""n_state"": 2455, ""ok"": true}, ""3"": {""effect"": 0.11971554568421938, ""n_state"": 2687, ""ok"": true}, ""4"": {""effect"": 0.11378293304646758, ""n_state"": 2804, ""ok"": true}}",0.1335157470206953
compression_expansion,atr_slope12,3,,12,move_ge_1atr,10857,53108,0.1266495128849479,0.9769733812287004,0.8503238683437524,2.4350993181698587e-283,1.6002081233687645e-282,11408,52396,0.1239877295966085,7.894053894908726e-284,1,6.05210798609669e-283,4,"{""1"": {""effect"": 0.11113925168414207, ""n_state"": 2762, ""ok"": true}, ""2"": {""effect"": 0.1053317866342709, ""n_state"": 2783, ""ok"": true}, ""3"": {""effect"": 0.10315446234218806, ""n_state"": 2759, ""ok"": true}, ""4"": {""effect"": 0.10674739720443616, ""n_state"": 3104, ""ok"": true}}",0.1239877295966085
compression_expansion,compression6_atr,4,,12,move_ge_1atr,11740,52225,0.1303904446345463,0.9782793867120954,0.8478889420775491,4.48276e-319,3.43678e-318,11414,52390,0.1238048611234907,4.0927027854865527e-283,1,2.896374278959714e-282,4,"{""1"": {""effect"": 0.11560656030746275, ""n_state"": 2753, ""ok"": true}, ""2"": {""effect"": 0.09641236589063151, ""n_state"": 2815, ""ok"": true}, ""3"": {""effect"": 0.10107659900464161, ""n_state"": 2859, ""ok"": true}, ""4"": {""effect"": 0.1125074609692408, ""n_state"": 2987, ""ok"": true}}",0.1238048611234907
compression_expansion,atr_slope3,3,,12,move_ge_1atr,11520,52445,0.1233027854577811,0.9729166666666668,0.8496138812088855,2.0217121267502422e-281,1.2399834377401486e-280,11742,52062,0.1198275504499989,3.2035340066752583e-271,1,2.1051794901008838e-270,4,"{""1"": {""effect"": 0.11099361979081979, ""n_state"": 2824, ""ok"": true}, ""2"": {""effect"": 0.09518652436485298, ""n_state"": 2906, ""ok"": true}, ""3"": {""effect"": 0.095894939258521, ""n_state"": 2930, ""ok"": true}, ""4"": {""effect"": 0.10787914180264002, ""n_state"": 3082, ""ok"": true}}",0.1198275504499989
compression_expansion,compression6_atr,3,,12,move_ge_1atr,11693,52272,0.1188639581481452,0.9689557855127,0.8500918273645547,1.0523930710475176e-264,6.051260158523225e-264,11560,52244,0.1168346213627882,7.303641610144187e-255,1,4.1995939258329075e-254,4,"{""1"": {""effect"": 0.1033603098038991, ""n_state"": 2836, ""ok"": true}, ""2"": {""effect"": 0.09844683544660127, ""n_state"": 2801, ""ok"": true}, ""3"": {""effect"": 0.0971031601064638, ""n_state"": 3016, ""ok"": true}, ""4"": {""effect"": 0.1020491840991623, ""n_state"": 2907, ""ok"": true}}",0.1168346213627882
compression_expansion,compression6_atr,2,,12,move_ge_1atr,11640,52325,0.1107991373634583,0.9624570446735397,0.8516579073100812,1.769003500010601e-229,9.041573444498625e-229,11589,52215,0.1154147179507734,3.0728733268100256e-249,1,1.6629667415677787e-248,4,"{""1"": {""effect"": 0.10083548278362908, ""n_state"": 2670, ""ok"": true}, ""2"": {""effect"": 0.09537129622517371, ""n_state"": 2894, ""ok"": true}, ""3"": {""effect"": 0.09936608109928469, ""n_state"": 2922, ""ok"": true}, ""4"": {""effect"": 0.1003007917970814, ""n_state"": 3103, ""ok"": true}}",0.1154147179507734
compression_expansion,atr_slope3,2,,12,move_ge_1atr,11436,52529,0.1066783669942147,0.9594263728576424,0.8527480058634278,5.3986637188661856e-210,2.483385310678445e-209,11545,52259,0.1123092347340073,1.9889280560287243e-235,1,9.630599008139085e-235,4,"{""1"": {""effect"": 0.09689658522718081, ""n_state"": 2616, ""ok"": true}, ""2"": {""effect"": 0.09333117752030451, ""n_state"": 2973, ""ok"": true}, ""3"": {""effect"": 0.0969544000985304, ""n_state"": 2878, ""ok"": true}, ""4"": {""effect"": 0.0982804620299702, ""n_state"": 3078, ""ok"": true}}",0.1123092347340073
compression_expansion,atr_slope12,2,,12,move_ge_1atr,10641,53324,0.1035935693877524,0.958180622121981,0.8545870527342285,2.8248293667177515e-187,1.237544293990634e-186,11712,52092,0.1101491072541266,4.659500176525982e-229,1,2.143370081201952e-228,4,"{""1"": {""effect"": 0.10368261089861464, ""n_state"": 2523, ""ok"": true}, ""2"": {""effect"": 0.08135207841723358, ""n_state"": 3067, ""ok"": true}, ""3"": {""effect"": 0.08740817254818845, ""n_state"": 2894, ""ok"": true}, ""4"": {""effect"": 0.105398337054733, ""n_state"": 3228, ""ok"": true}}",0.1101491072541266
compression_expansion,compression6_atr,1,,12,move_ge_1atr,11140,52825,0.0846662237104494,0.941741472172352,0.8570752484619025,2.332662237384109e-130,9.330648949536436e-130,11993,51811,0.0922131393989014,4.282261169870686e-164,1,1.7907637619459233e-163,4,"{""1"": {""effect"": 0.07234582994877059, ""n_state"": 2721, ""ok"": true}, ""2"": {""effect"": 0.07554836102230023, ""n_state"": 3051, ""ok"": true}, ""3"": {""effect"": 0.07306463202996338, ""n_state"": 3129, ""ok"": true}, ""4"": {""effect"": 0.09268583315846435, ""n_state"": 3092, ""ok"": true}}",0.0922131393989014
compression_expansion,atr_slope12,4,2.0,12,move_ge_1atr,4258,59707,0.1320369717147702,0.9950681070925316,0.8630311353777614,7.25448102102748e-137,3.0336920633387643e-136,4190,59614,0.1283581334268759,2.947837338298936e-128,1,1.1791349353195743e-127,4,"{""1"": {""effect"": 0.12615286862301756, ""n_state"": 1156, ""ok"": true}, ""2"": {""effect"": 0.1162274802190778, ""n_state"": 937, ""ok"": true}, ""3"": {""effect"": 0.12767370029605796, ""n_state"": 1090, ""ok"": true}, ""4"": {""effect"": 0.11625258855321696, ""n_state"": 1007, ""ok"": true}}",0.1283581334268759
compression_expansion,atr_slope3,1,,12,move_ge_1atr,10586,53379,0.0795680119641936,0.9382202909503118,0.8586522789861182,7.453670491679627e-111,2.742950740938102e-110,11020,52784,0.082502582864851,1.811481719683405e-123,1,6.944013258786387e-123,4,"{""1"": {""effect"": 0.06957136823010601, ""n_state"": 2354, ""ok"": true}, ""2"": {""effect"": 0.06959997286731567, ""n_state"": 2844, ""ok"": true}, ""3"": {""effect"": 0.06180409121362629, ""n_state"": 3052, ""ok"": true}, ""4"": {""effect"": 0.08517695469259068, ""n_state"": 2770, ""ok"": true}}",0.082502582864851
compression_expansion,atr_slope12,1,,12,move_ge_1atr,9606,54359,0.0767194075849493,0.9370185300853632,0.860299122500414,1.651065469233709e-95,5.063267438983374e-95,9549,54255,0.0843423179420044,4.591195042837337e-115,1,1.6895597757641398e-114,4,"{""1"": {""effect"": 0.06895349401041284, ""n_state"": 1935, ""ok"": true}, ""2"": {""effect"": 0.08003884798671768, ""n_state"": 2592, ""ok"": true}, ""3"": {""effect"": 0.06665951307088858, ""n_state"": 2769, ""ok"": true}, ""4"": {""effect"": 0.08275747904247333, ""n_state"": 2253, ""ok"": true}}",0.0843423179420044
compression_expansion,atr_slope3,4,2.0,12,move_ge_1atr,3551,60414,0.1258741884600872,0.9907068431427768,0.8648326546826894,2.0110906447467567e-105,6.380011700575918e-105,3318,60486,0.1279536896407335,8.475322434115564e-103,1,2.9989602459178145e-102,4,"{""1"": {""effect"": 0.1251734186211798, ""n_state"": 804, ""ok"": true}, ""2"": {""effect"": 0.12226791465746922, ""n_state"": 766, ""ok"": true}, ""3"": {""effect"": 0.12377838334923641, ""n_state"": 933, ""ok"": true}, ""4"": {""effect"": 0.1202748128093648, ""n_state"": 815, ""ok"": true}}",0.1279536896407335
compression_expansion,atr_slope3,5,2.0,12,move_ge_1atr,3541,60424,0.1306088672524197,0.99519909630048,0.8645902290480604,4.6624956307387866e-113,1.7872899917832016e-112,3060,60744,0.1282494454386522,8.749203028840252e-96,1,2.9812099209381602e-95,4,"{""1"": {""effect"": 0.12437471329759553, ""n_state"": 863, ""ok"": true}, ""2"": {""effect"": 0.127327902813684, ""n_state"": 708, ""ok"": true}, ""3"": {""effect"": 0.12554326706404695, ""n_state"": 862, ""ok"": true}, ""4"": {""effect"": 0.11570530217639463, ""n_state"": 627, ""ok"": true}}",0.1282494454386522
compression_expansion,atr_slope12,3,2.0,12,move_ge_1atr,2763,61202,0.1211052077796336,0.9876945349258052,0.8665893271461717,1.9423347376344576e-77,4.963744329510281e-77,3065,60739,0.1272407785919627,1.8586717573228383e-94,1,6.107064345489328e-94,4,"{""1"": {""effect"": 0.12411851174561428, ""n_state"": 666, ""ok"": true}, ""2"": {""effect"": 0.12378849987132645, ""n_state"": 789, ""ok"": true}, ""3"": {""effect"": 0.12332455378644824, ""n_state"": 737, ""ok"": true}, ""4"": {""effect"": 0.11980284303088518, ""n_state"": 873, ""ok"": true}}",0.1272407785919627
compression_expansion,compression6_atr,5,2.0,12,move_ge_1atr,3347,60618,0.1295819624938129,0.9946220495966536,0.8650400871028407,1.1709250593421395e-105,3.8473251949813156e-105,3107,60697,0.12640192387139,1.985829107629456e-94,1,6.299871651789997e-94,4,"{""1"": {""effect"": 0.12416192246674362, ""n_state"": 835, ""ok"": true}, ""2"": {""effect"": 0.12292118819844688, ""n_state"": 696, ""ok"": true}, ""3"": {""effect"": 0.12340604635813479, ""n_state"": 887, ""ok"": true}, ""4"": {""effect"": 0.11551241444562854, ""n_state"": 689, ""ok"": true}}",0.12640192387139
compression_expansion,atr_slope12,3,3.0,12,move_ge_1atr,3536,60429,0.1269986292952598,0.9917986425339368,0.8648000132386768,7.334884006428173e-107,2.499293809597748e-106,3123,60681,0.1207497592051635,9.424874779058905e-87,1,2.8902949322447298e-86,4,"{""1"": {""effect"": 0.11577378655259529, ""n_state"": 841, ""ok"": true}, ""2"": {""effect"": 0.12172179310327447, ""n_state"": 717, ""ok"": true}, ""3"": {""effect"": 0.11625005757895357, ""n_state"": 798, ""ok"": true}, ""4"": {""effect"": 0.11172131083627779, ""n_state"": 767, ""ok"": true}}",0.1207497592051635
compression_expansion,compression6_atr,4,2.0,12,move_ge_1atr,3131,60834,0.1260451563992958,0.9916959437879272,0.8656507873886313,4.5657445163317264e-94,1.354995146782319e-93,2944,60860,0.1235157489033991,7.660357915849414e-86,1,2.273396542768213e-85,4,"{""1"": {""effect"": 0.12470481949610668, ""n_state"": 738, ""ok"": true}, ""2"": {""effect"": 0.10804547736719117, ""n_state"": 731, ""ok"": true}, ""3"": {""effect"": 0.1237288062683587, ""n_state"": 782, ""ok"": true}, ""4"": {""effect"": 0.11997249949429434, ""n_state"": 693, ""ok"": true}}",0.1235157489033991
compression_expansion,atr_slope3,3,2.0,12,move_ge_1atr,2768,61197,0.1252920717712464,0.9916907514450868,0.8663986796738402,6.829786587175386e-83,1.7952581886289585e-82,2914,60890,0.1229926982205047,2.518949363196531e-84,1,7.241979419190027e-84,4,"{""1"": {""effect"": 0.12294173345670178, ""n_state"": 698, ""ok"": true}, ""2"": {""effect"": 0.11097017948153987, ""n_state"": 737, ""ok"": true}, ""3"": {""effect"": 0.1202975147244888, ""n_state"": 716, ""ok"": true}, ""4"": {""effect"": 0.12090964204929933, ""n_state"": 763, ""ok"": true}}",0.1229926982205047
compression_expansion,atr_slope12,5,2.0,12,move_ge_1atr,3628,60337,0.1268283356807088,0.9914553472987871,0.8646270116180784,3.8707049633069314e-109,1.3696340639393758e-108,2853,60951,0.1222799490328554,9.539087834943385e-82,1,2.659382063075125e-81,4,"{""1"": {""effect"": 0.1158438886357055, ""n_state"": 845, ""ok"": true}, ""2"": {""effect"": 0.12189732589802671, ""n_state"": 607, ""ok"": true}, ""3"": {""effect"": 0.12181952325342227, ""n_state"": 843, ""ok"": true}, ""4"": {""effect"": 0.11217947737100298, ""n_state"": 558, ""ok"": true}}",0.1222799490328554
compression_expansion,compression6_atr,3,2.0,12,move_ge_1atr,2699,61266,0.1268633282714348,0.9933308632826972,0.8664675350112624,5.873249630436999e-83,1.5892322529417764e-82,2719,61085,0.1191655024141563,2.509544387197329e-74,1,6.7905318712398324e-74,4,"{""1"": {""effect"": 0.11883776240481514, ""n_state"": 713, ""ok"": true}, ""2"": {""effect"": 0.11415994304806987, ""n_state"": 694, ""ok"": true}, ""3"": {""effect"": 0.12247790546023518, ""n_state"": 655, ""ok"": true}, ""4"": {""effect"": 0.10558360129907796, ""n_state"": 657, ""ok"": true}}",0.1191655024141563
compression_expansion,atr_slope12,2,3.0,12,move_ge_1atr,2496,61469,0.1196262977147956,0.986778846153846,0.8671525484390505,9.071732030626659e-69,2.139998325173469e-68,2734,61070,0.1177421091725721,5.59057948062869e-73,1,1.4695237491938272e-72,4,"{""1"": {""effect"": 0.11182978455863868, ""n_state"": 604, ""ok"": true}, ""2"": {""effect"": 0.1164307714188022, ""n_state"": 661, ""ok"": true}, ""3"": {""effect"": 0.10433087811554531, ""n_state"": 704, ""ok"": true}, ""4"": {""effect"": 0.12225733898311941, ""n_state"": 765, ""ok"": true}}",0.1177421091725721
compression_expansion,atr_slope3,4,3.0,12,move_ge_1atr,2752,61213,0.1290059260762742,0.9952761627906976,0.8662702367144234,2.7278593796553813e-87,7.842595716509221e-87,2559,61245,0.1196201867138088,9.166076980115326e-71,1,2.3424418949183613e-70,4,"{""1"": {""effect"": 0.1174901393061969, ""n_state"": 717, ""ok"": true}, ""2"": {""effect"": 0.11967620428742909, ""n_state"": 573, ""ok"": true}, ""3"": {""effect"": 0.11531516013400323, ""n_state"": 610, ""ok"": true}, ""4"": {""effect"": 0.111790107576908, ""n_state"": 659, ""ok"": true}}",0.1196201867138088
compression_expansion,compression6_atr,4,3.0,12,move_ge_1atr,2425,61540,0.1272297290505881,0.9942268041237112,0.8669970750731232,1.7795457396359902e-75,4.424816433689489e-75,2361,61443,0.1194651933163288,1.7942382139077668e-65,1,4.461349072419312e-65,4,"{""1"": {""effect"": 0.12020275977271844, ""n_state"": 605, ""ok"": true}, ""2"": {""effect"": 0.12142298490982706, ""n_state"": 572, ""ok"": true}, ""3"": {""effect"": 0.11019937415737635, ""n_state"": 553, ""ok"": true}, ""4"": {""effect"": 0.11259308733447304, ""n_state"": 631, ""ok"": true}}",0.1194651933163288
compression_expansion,compression6_atr,2,2.0,12,move_ge_1atr,2103,61862,0.1187700038185709,0.9866856871136472,0.8679156832950762,8.825645607984736e-58,1.933236656987133e-57,2208,61596,0.1225090138546545,1.4143446953113372e-64,1,3.4242029465432376e-64,4,"{""1"": {""effect"": 0.12012364627057937, ""n_state"": 492, ""ok"": true}, ""2"": {""effect"": 0.11192864554738902, ""n_state"": 550, ""ok"": true}, ""3"": {""effect"": 0.12089616119252689, ""n_state"": 537, ""ok"": true}, ""4"": {""effect"": 0.123778209644268, ""n_state"": 629, ""ok"": true}}",0.1225090138546545
compression_expansion,atr_slope12,4,3.0,12,move_ge_1atr,2602,61363,0.1292079405548035,0.995772482705611,0.8665645421508075,4.350623008202528e-83,1.212900959862523e-82,2364,61440,0.1181693501480541,3.554348653167364e-64,1,8.384617335676858e-64,4,"{""1"": {""effect"": 0.11556982588953912, ""n_state"": 621, ""ok"": true}, ""2"": {""effect"": 0.11099413789834012, ""n_state"": 522, ""ok"": true}, ""3"": {""effect"": 0.11610732308716298, ""n_state"": 571, ""ok"": true}, ""4"": {""effect"": 0.116203565886563, ""n_state"": 650, ""ok"": true}}",0.1181693501480541
compression_expansion,atr_slope3,3,3.0,12,move_ge_1atr,2548,61417,0.1232785698016357,0.990188383045526,0.8669098132438902,2.4603116959196817e-74,5.956544105910808e-74,2455,61349,0.1150537778266302,4.080211486839107e-63,1,9.384486419729948e-63,4,"{""1"": {""effect"": 0.10893189131516934, ""n_state"": 617, ""ok"": true}, ""2"": {""effect"": 0.11168142880858167, ""n_state"": 599, ""ok"": true}, ""3"": {""effect"": 0.11002879564584522, ""n_state"": 600, ""ok"": true}, ""4"": {""effect"": 0.1159693165191843, ""n_state"": 639, ""ok"": true}}",0.1150537778266302
compression_expansion,compression6_atr,2,3.0,12,move_ge_1atr,2104,61861,0.1227100706520807,0.9904942965779469,0.867784225925866,1.3931995174905407e-61,3.1262037953446275e-61,2200,61604,0.1191635430993264,5.468812086953173e-61,1,1.2271480780480291e-60,4,"{""1"": {""effect"": 0.11186486795863226, ""n_state"": 548, ""ok"": true}, ""2"": {""effect"": 0.12106799943503821, ""n_state"": 548, ""ok"": true}, ""3"": {""effect"": 0.11153626345578715, ""n_state"": 481, ""ok"": true}, ""4"": {""effect"": 0.11885717618898317, ""n_state"": 623, ""ok"": true}}",0.1191635430993264
compression_expansion,atr_slope3,2,3.0,12,move_ge_1atr,2063,61902,0.1189273843682647,0.98691226369365,0.8679848793253853,6.746394066008987e-57,1.4434145443554114e-56,2122,61682,0.1180587514307138,6.576630882727116e-58,1,1.4405953362164158e-57,4,"{""1"": {""effect"": 0.11825413875900415, ""n_state"": 500, ""ok"": true}, ""2"": {""effect"": 0.11496724514686063, ""n_state"": 526, ""ok"": true}, ""3"": {""effect"": 0.11323399534365053, ""n_state"": 532, ""ok"": true}, ""4"": {""effect"": 0.11415209872555743, ""n_state"": 564, ""ok"": true}}",0.1180587514307138
compression_expansion,compression6_atr,3,3.0,12,move_ge_1atr,2285,61680,0.121127929285619,0.9886214442013128,0.8674935149156939,7.105343141742725e-65,1.6342289226008272e-64,2255,61549,0.1131444421960921,1.9039141111898606e-56,1,4.073490656499236e-56,4,"{""1"": {""effect"": 0.10615758775127304, ""n_state"": 587, ""ok"": true}, ""2"": {""effect"": 0.11618609781748546, ""n_state"": 498, ""ok"": true}, ""3"": {""effect"": 0.11242368138225245, ""n_state"": 566, ""ok"": true}, ""4"": {""effect"": 0.10681542878698969, ""n_state"": 604, ""ok"": true}}",0.1131444421960921
compression_expansion,compression6_atr,1,3.0,12,move_ge_1atr,1427,62538,0.1189193494531918,0.9880868955851436,0.8691675461319518,2.7365159448250034e-40,4.416832753050881e-40,1761,62043,0.1210138344179111,5.207237875431488e-51,1,1.0887861012265838e-50,4,"{""1"": {""effect"": 0.12353422822557458, ""n_state"": 432, ""ok"": true}, ""2"": {""effect"": 0.10507387826491443, ""n_state"": 393, ""ok"": true}, ""3"": {""effect"": 0.11938761013253119, ""n_state"": 455, ""ok"": true}, ""4"": {""effect"": 0.12410502823149094, ""n_state"": 481, ""ok"": true}}",0.1210138344179111
compression_expansion,atr_slope3,2,2.0,12,move_ge_1atr,1845,62120,0.1202663085871039,0.9886178861788618,0.8683515775917579,2.2795075634369264e-52,4.766243087186301e-52,2034,61770,0.1117147396636967,5.022867947561034e-50,1,1.0268974470569225e-49,4,"{""1"": {""effect"": 0.11483538738682486, ""n_state"": 451, ""ok"": true}, ""2"": {""effect"": 0.09435067307966094, ""n_state"": 562, ""ok"": true}, ""3"": {""effect"": 0.12118549904676268, ""n_state"": 431, ""ok"": true}, ""4"": {""effect"": 0.10969775521727909, ""n_state"": 590, ""ok"": true}}",0.1117147396636967
compression_expansion,compression6_atr,5,1.0,12,move_ge_1atr,2609,61356,0.0820832474688371,0.9505557684936756,0.8684725210248386,1.1093220354897094e-34,1.646090762339569e-34,2296,61508,0.1036170983905325,1.9682889128817014e-48,1,3.936577825763404e-48,4,"{""1"": {""effect"": 0.11128467428974576, ""n_state"": 586, ""ok"": true}, ""2"": {""effect"": 0.11840372886998896, ""n_state"": 598, ""ok"": true}, ""3"": {""effect"": 0.0913675309144234, ""n_state"": 571, ""ok"": true}, ""4"": {""effect"": 0.07994616143860656, ""n_state"": 541, ""ok"": true}}",0.1036170983905325
compression_expansion,atr_slope3,5,1.0,12,move_ge_1atr,2591,61374,0.0825056671790172,0.9509841759938248,0.8684785088148076,8.412380456560146e-35,1.2898983366725561e-34,2023,61781,0.1080136658305981,1.204861354922295e-46,1,2.35845201389045e-46,4,"{""1"": {""effect"": 0.11260605605763763, ""n_state"": 512, ""ok"": true}, ""2"": {""effect"": 0.10980335780267192, ""n_state"": 490, ""ok"": true}, ""3"": {""effect"": 0.1128942064867009, ""n_state"": 521, ""ok"": true}, ""4"": {""effect"": 0.08600139011752805, ""n_state"": 500, ""ok"": true}}",0.1080136658305981
compression_expansion,atr_slope12,4,1.0,12,move_ge_1atr,1919,62046,0.1042083587834452,0.972902553413236,0.8686941946297908,3.1037542342116167e-41,5.191734355408522e-41,2105,61699,0.1056343456407148,2.268618149038589e-46,1,4.3481847856572955e-46,4,"{""1"": {""effect"": 0.10893097531358054, ""n_state"": 568, ""ok"": true}, ""2"": {""effect"": 0.07875984169087613, ""n_state"": 468, ""ok"": true}, ""3"": {""effect"": 0.10769120888689732, ""n_state"": 582, ""ok"": true}, ""4"": {""effect"": 0.11382250239246283, ""n_state"": 487, ""ok"": true}}",0.1056343456407148
compression_expansion,atr_slope3,4,1.0,12,move_ge_1atr,2159,61806,0.1038956002373935,0.9722093561834182,0.8683137559460247,9.795566260911748e-46,1.839167542865063e-45,2248,61556,0.1020068466430128,4.4051561684926175e-46,1,8.270905459210626e-46,4,"{""1"": {""effect"": 0.09661158304243389, ""n_state"": 570, ""ok"": true}, ""2"": {""effect"": 0.0962047604805244, ""n_state"": 563, ""ok"": true}, ""3"": {""effect"": 0.09819926388930522, ""n_state"": 599, ""ok"": true}, ""4"": {""effect"": 0.10687392885384783, ""n_state"": 516, ""ok"": true}}",0.1020068466430128
compression_expansion,atr_slope12,2,1.0,12,move_ge_1atr,2735,61230,0.0926529902985148,0.9605118829981718,0.867858892699657,1.190434988951388e-45,2.190400379670554e-45,3122,60682,0.0870648788790899,5.7651000812948246e-46,1,1.0607784149582476e-45,4,"{""1"": {""effect"": 0.10202502234419941, ""n_state"": 682, ""ok"": true}, ""2"": {""effect"": 0.06584378705004734, ""n_state"": 739, ""ok"": true}, ""3"": {""effect"": 0.07990286621677034, ""n_state"": 785, ""ok"": true}, ""4"": {""effect"": 0.08820067726974523, ""n_state"": 916, ""ok"": true}}",0.0870648788790899
compression_expansion,atr_slope12,2,2.0,12,move_ge_1atr,1385,62580,0.1206842822414745,0.9898916967509024,0.869207414509428,2.6736168301800914e-40,4.392370506724436e-40,1756,62048,0.1145342983784469,9.321851578235893e-46,1,1.681588912152357e-45,4,"{""1"": {""effect"": 0.1279067936707864, ""n_state"": 289, ""ok"": true}, ""2"": {""effect"": 0.09508177931240469, ""n_state"": 574, ""ok"": true}, ""3"": {""effect"": 0.11400060967695747, ""n_state"": 358, ""ok"": true}, ""4"": {""effect"": 0.12086425813057822, ""n_state"": 535, ""ok"": true}}",0.1145342983784469
compression_expansion,atr_slope12,1,1.0,12,move_ge_1atr,2475,61490,0.0984535877559134,0.9664646464646464,0.8680110587087331,8.491918444997108e-47,1.6276177019577787e-46,2769,61035,0.0900660784564847,5.826364285283357e-44,1,1.0308182966270557e-43,4,"{""1"": {""effect"": 0.09403036084235894, ""n_state"": 614, ""ok"": true}, ""2"": {""effect"": 0.06962610758997034, ""n_state"": 735, ""ok"": true}, ""3"": {""effect"": 0.08757618373398568, ""n_state"": 664, ""ok"": true}, ""4"": {""effect"": 0.09806612447457519, ""n_state"": 756, ""ok"": true}}",0.0900660784564847
compression_expansion,atr_slope3,2,1.0,12,move_ge_1atr,2506,61459,0.0981043792949282,0.9660814046288908,0.8679770253339625,5.1367753342254e-47,1.0054964484015679e-46,2687,61117,0.0913532701488275,6.020528005170254e-44,1,1.0450727858031385e-43,4,"{""1"": {""effect"": 0.08667194476992746, ""n_state"": 650, ""ok"": true}, ""2"": {""effect"": 0.08198999283394881, ""n_state"": 671, ""ok"": true}, ""3"": {""effect"": 0.08726598520033213, ""n_state"": 683, ""ok"": true}, ""4"": {""effect"": 0.09762578522001586, ""n_state"": 683, ""ok"": true}}",0.0913532701488275
