n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details
2258,66474,0.10101949727715753,0.6775907883082374,0.5765712910310798,1.1281721254674765e-21,ret3_atr:Q4:H3,feature_quintile_x_server_4h_block,ret3_atr,4,3.0,3,move_ge_1atr,1.5002288902493039e-21,2301,66211,0.08592901976535039,2.9045507848967126e-16,4.2054306731130005e-16,4,"{'1': {'effect': 0.10677244406135922, 'n_state': 565, 'same_sign': True}, '2': {'effect': 0.07159887231455209, 'n_state': 541, 'same_sign': True}, '3': {'effect': 0.11813290016619138, 'n_state': 563, 'same_sign': True}, '4': {'effect': 0.042898488024287085, 'n_state': 632, 'same_sign': True}}"
2472,66260,-0.13448411523887943,0.45024271844660196,0.5847268336854814,2.28127843541159e-40,ret3_atr:Q4:H5,feature_quintile_x_server_4h_block,ret3_atr,4,5.0,3,move_ge_1atr,4.387073914253057e-40,2292,66220,-0.08658683335415351,1.9641101803043321e-16,2.8548113085818783e-16,4,"{'1': {'effect': -0.09478895875344778, 'n_state': 586, 'same_sign': True}, '2': {'effect': -0.06359341274993424, 'n_state': 556, 'same_sign': True}, '3': {'effect': -0.106316757690473, 'n_state': 594, 'same_sign': True}, '4': {'effect': -0.0708465189705908, 'n_state': 556, 'same_sign': True}}"
19103,49629,-0.19716649315126,0.4375229021619641,0.6346893953132241,0.0,ret3_atr:Q5,feature_quintile,ret3_atr,5,,3,move_ge_1atr,0.0,18912,49600,-0.20603569674144423,0.0,0.0,4,"{'1': {'effect': -0.1525759406095959, 'n_state': 4823, 'same_sign': True}, '2': {'effect': -0.1809461396598273, 'n_state': 4636, 'same_sign': True}, '3': {'effect': -0.15275213991349712, 'n_state': 4834, 'same_sign': True}, '4': {'effect': -0.15518397190946615, 'n_state': 4619, 'same_sign': True}}"
4530,64202,-0.41142102331128855,0.1955849889624724,0.6070060122737609,0.0,ret3_atr:Q5:H0,feature_quintile_x_server_4h_block,ret3_atr,5,0.0,3,move_ge_1atr,0.0,4549,63963,-0.40753910931697374,0.0,0.0,4,"{'1': {'effect': -0.3665250271664684, 'n_state': 1130, 'same_sign': True}, '2': {'effect': -0.40551991442078605, 'n_state': 1109, 'same_sign': True}, '3': {'effect': -0.3787730850503471, 'n_state': 1153, 'same_sign': True}, '4': {'effect': -0.3970617890590799, 'n_state': 1157, 'same_sign': True}}"
2578,66154,0.05885757596944563,0.6365399534522886,0.577682377482843,2.8498334737919533e-09,ret3_atr:Q5:H1,feature_quintile_x_server_4h_block,ret3_atr,5,1.0,3,move_ge_1atr,3.218938411662598e-09,2359,66153,0.0483871169283876,3.1579284323478757e-06,3.5455783297318966e-06,4,"{'1': {'effect': 0.10547647175955166, 'n_state': 581, 'same_sign': True}, '2': {'effect': 0.044705350138923294, 'n_state': 563, 'same_sign': True}, '3': {'effect': 0.03847655073872758, 'n_state': 625, 'same_sign': True}, '4': {'effect': 0.0011319065388564198, 'n_state': 590, 'same_sign': True}}"
2839,65893,0.1835933464708951,0.7558999647763297,0.5723066183054346,6.930280875475507e-84,ret3_atr:Q5:H2,feature_quintile_x_server_4h_block,ret3_atr,5,2.0,3,move_ge_1atr,2.8558849761574893e-83,2796,65716,0.14749956700140565,1.3019410627742872e-53,4.1728880217124586e-53,4,"{'1': {'effect': 0.17138880482023822, 'n_state': 743, 'same_sign': True}, '2': {'effect': 0.10715479194832866, 'n_state': 651, 'same_sign': True}, '3': {'effect': 0.19555122825061944, 'n_state': 742, 'same_sign': True}, '4': {'effect': 0.08719583978677303, 'n_state': 660, 'same_sign': True}}"
2821,65911,0.0854387441593748,0.6618220489188231,0.5763833047594483,2.190402932019615e-19,ret3_atr:Q5:H3,feature_quintile_x_server_4h_block,ret3_atr,5,3.0,3,move_ge_1atr,2.8226841907469263e-19,2705,65807,0.07010451528466977,5.545521422142708e-13,7.507474849471174e-13,3,"{'1': {'effect': 0.11661982406983551, 'n_state': 667, 'same_sign': True}, '2': {'effect': -0.001668320335218687, 'n_state': 669, 'same_sign': False}, '3': {'effect': 0.022950876948954035, 'n_state': 716, 'same_sign': True}, '4': {'effect': 0.1390923035236089, 'n_state': 653, 'same_sign': True}}"
4138,64594,-0.36503766029800766,0.23682938617689706,0.6018670464749047,0.0,ret3_atr:Q5:H4,feature_quintile_x_server_4h_block,ret3_atr,5,4.0,3,move_ge_1atr,0.0,4142,64370,-0.3464306238371583,0.0,0.0,4,"{'1': {'effect': -0.3691776479092578, 'n_state': 1082, 'same_sign': True}, '2': {'effect': -0.3473508711370602, 'n_state': 1007, 'same_sign': True}, '3': {'effect': -0.3252486074039677, 'n_state': 1063, 'same_sign': True}, '4': {'effect': -0.2767338681085312, 'n_state': 990, 'same_sign': True}}"
2197,66535,-0.20501400370419792,0.38142922166590804,0.586443225370106,8.73558222894031e-82,ret3_atr:Q5:H5,feature_quintile_x_server_4h_block,ret3_atr,5,5.0,3,move_ge_1atr,3.448256143002754e-81,2361,66151,-0.1885906931026356,8.756458797298931e-74,4.1045900612338736e-73,4,"{'1': {'effect': -0.2398123775331979, 'n_state': 620, 'same_sign': True}, '2': {'effect': -0.139399105498553, 'n_state': 637, 'same_sign': True}, '3': {'effect': -0.18870879773931237, 'n_state': 535, 'same_sign': True}, '4': {'effect': -0.1673614192316225, 'n_state': 569, 'same_sign': True}}"
12366,56366,0.141510506449527,0.6959404819666828,0.5544299755171558,2.676859749720056e-183,ret12_atr:Q1,feature_quintile,ret12_atr,1,,3,move_ge_1atr,2.2814145594205025e-182,12040,56472,0.1526821630123698,6.735583668435273e-207,6.160594818690798e-206,4,"{'1': {'effect': 0.14397922932473017, 'n_state': 2914, 'same_sign': True}, '2': {'effect': 0.13869824262968267, 'n_state': 3029, 'same_sign': True}, '3': {'effect': 0.10154600469010899, 'n_state': 3174, 'same_sign': True}, '4': {'effect': 0.14459192998508885, 'n_state': 2923, 'same_sign': True}}"
1038,67694,0.17712014503893836,0.7543352601156069,0.5772151150766686,1.7860378972049134e-30,ret12_atr:Q1:H0,feature_quintile_x_server_4h_block,ret12_atr,1,0.0,3,move_ge_1atr,2.7906842143826773e-30,1060,67452,0.15841806164887062,5.288841964144663e-25,9.224724356066271e-25,4,"{'1': {'effect': 0.20448824207523542, 'n_state': 283, 'same_sign': True}, '2': {'effect': 0.17513645281265955, 'n_state': 228, 'same_sign': True}, '3': {'effect': 0.1102887274019364, 'n_state': 306, 'same_sign': True}, '4': {'effect': 0.14164687537505194, 'n_state': 243, 'same_sign': True}}"
2501,66231,0.09655420644926183,0.6729308276689324,0.5763766212196706,7.73519876963524e-22,ret12_atr:Q1:H1,feature_quintile_x_server_4h_block,ret12_atr,1,1.0,3,move_ge_1atr,1.032277415876589e-21,2638,65874,0.06864493735749289,3.023463636698508e-12,3.978241627234878e-12,4,"{'1': {'effect': 0.05230229885585136, 'n_state': 616, 'same_sign': True}, '2': {'effect': 0.06662630684483672, 'n_state': 724, 'same_sign': True}, '3': {'effect': 0.06618039536589515, 'n_state': 677, 'same_sign': True}, '4': {'effect': 0.08140642036535262, 'n_state': 621, 'same_sign': True}}"
2836,65896,0.20096932671442092,0.7725669957686883,0.5715976690542673,4.898273398137823e-100,ret12_atr:Q1:H2,feature_quintile_x_server_4h_block,ret12_atr,1,2.0,3,move_ge_1atr,2.825926960464129e-99,2578,65934,0.22092487673041084,2.9606371272437915e-109,1.8817608859600373e-108,4,"{'1': {'effect': 0.2155827372279432, 'n_state': 601, 'same_sign': True}, '2': {'effect': 0.25108160956995085, 'n_state': 666, 'same_sign': True}, '3': {'effect': 0.19692046621048998, 'n_state': 663, 'same_sign': True}, '4': {'effect': 0.19442370579939838, 'n_state': 648, 'same_sign': True}}"
2372,66360,0.21461607034856123,0.7870994940978078,0.5724834237492465,3.631684319757125e-96,ret12_atr:Q1:H3,feature_quintile_x_server_4h_block,ret12_atr,1,3.0,3,move_ge_1atr,1.9181431266322843e-95,2311,66201,0.18826982021126792,4.4840185964621917e-72,1.955240667062002e-71,4,"{'1': {'effect': 0.1951469136981504, 'n_state': 592, 'same_sign': True}, '2': {'effect': 0.19311637741424448, 'n_state': 583, 'same_sign': True}, '3': {'effect': 0.18786511439551057, 'n_state': 611, 'same_sign': True}, '4': {'effect': 0.15450953858825944, 'n_state': 525, 'same_sign': True}}"
1798,66934,0.05046232350211133,0.6290322580645161,0.5785699345624048,1.884892061764611e-05,ret12_atr:Q1:H4,feature_quintile_x_server_4h_block,ret12_atr,1,4.0,3,move_ge_1atr,1.9525815556953843e-05,1719,66793,0.10316234331056084,1.5613731538976167e-17,2.3142882715873765e-17,4,"{'1': {'effect': 0.12963452920143714, 'n_state': 404, 'same_sign': True}, '2': {'effect': 0.07355023204016176, 'n_state': 397, 'same_sign': True}, '3': {'effect': 0.0017324971235892495, 'n_state': 424, 'same_sign': True}, '4': {'effect': 0.185676499302459, 'n_state': 494, 'same_sign': True}}"
12401,56331,0.051142002999306824,0.6218046931699056,0.5706626901705988,1.529916132518588e-25,ret12_atr:Q2,feature_quintile,ret12_atr,2,,3,move_ge_1atr,2.10925937387673e-25,12609,55903,0.07900154177387753,8.08115325317679e-59,2.8588985565483927e-58,4,"{'1': {'effect': 0.08888177017262311, 'n_state': 2821, 'same_sign': True}, '2': {'effect': 0.06695776694152789, 'n_state': 3258, 'same_sign': True}, '3': {'effect': 0.06382481627798309, 'n_state': 3304, 'same_sign': True}, '4': {'effect': 0.05331911804190137, 'n_state': 3226, 'same_sign': True}}"
1344,67388,0.07636515756655837,0.6547619047619048,0.5783967471953464,1.95059717687187e-08,ret12_atr:Q2:H0,feature_quintile_x_server_4h_block,ret12_atr,2,0.0,3,move_ge_1atr,2.1513939450792685e-08,1238,67274,0.07358905444102137,2.2459502369974846e-07,2.6156252760063877e-07,4,"{'1': {'effect': 0.1201476577125643, 'n_state': 271, 'same_sign': True}, '2': {'effect': 0.11234752536352621, 'n_state': 339, 'same_sign': True}, '3': {'effect': 0.03529401638507723, 'n_state': 334, 'same_sign': True}, '4': {'effect': 0.025270725722638332, 'n_state': 294, 'same_sign': True}}"
2209,66523,0.14407032896044902,0.7193300135808058,0.5752596846203568,1.637517557160236e-41,ret12_atr:Q2:H2,feature_quintile_x_server_4h_block,ret12_atr,2,2.0,3,move_ge_1atr,3.249042772143326e-41,2375,66137,0.17278904475001244,1.4010304914129637e-62,5.201845883959023e-62,4,"{'1': {'effect': 0.22049836729029904, 'n_state': 536, 'same_sign': True}, '2': {'effect': 0.1105324225090879, 'n_state': 630, 'same_sign': True}, '3': {'effect': 0.20664381473210136, 'n_state': 669, 'same_sign': True}, '4': {'effect': 0.1362513104524521, 'n_state': 540, 'same_sign': True}}"
2190,66542,0.1533052424472119,0.728310502283105,0.5750052598358931,2.129723135043964e-46,ret12_atr:Q2:H3,feature_quintile_x_server_4h_block,ret12_atr,2,3.0,3,move_ge_1atr,4.616451882320732e-46,2409,66103,0.1531136041658122,3.4708153086513276e-50,1.0168404224564436e-49,4,"{'1': {'effect': 0.1880930593714234, 'n_state': 527, 'same_sign': True}, '2': {'effect': 0.13364587497616653, 'n_state': 595, 'same_sign': True}, '3': {'effect': 0.16324621787832383, 'n_state': 615, 'same_sign': True}, '4': {'effect': 0.11901673405211144, 'n_state': 672, 'same_sign': True}}"
2347,66385,-0.11866733668967411,0.46527481891776734,0.5839421556074414,2.4363003655425468e-30,ret12_atr:Q2:H5,feature_quintile_x_server_4h_block,ret12_atr,2,5.0,3,move_ge_1atr,3.759722786331091e-30,2376,66136,-0.06470983778350414,4.001696563352429e-10,5.069716929922841e-10,4,"{'1': {'effect': -0.04976907101520234, 'n_state': 549, 'same_sign': True}, '2': {'effect': -0.04167030172407005, 'n_state': 533, 'same_sign': True}, '3': {'effect': -0.09436153916151108, 'n_state': 634, 'same_sign': True}, '4': {'effect': -0.06120343921440419, 'n_state': 660, 'same_sign': True}}"
1362,67370,0.052576223921330434,0.631424375917768,0.5788481519964376,9.940442913099124e-05,ret12_atr:Q3:H0,feature_quintile_x_server_4h_block,ret12_atr,3,0.0,3,move_ge_1atr,0.00010020607775301535,1260,67252,0.04041808162429106,0.0041241088399630865,0.004319946410575859,3,"{'1': {'effect': 0.04585074303583703, 'n_state': 325, 'same_sign': True}, '2': {'effect': -0.028580994094522194, 'n_state': 340, 'same_sign': False}, '3': {'effect': 0.11019796365570944, 'n_state': 309, 'same_sign': True}, '4': {'effect': 0.038380872784179454, 'n_state': 286, 'same_sign': True}}"
2221,66511,0.14380228215593893,0.7190454750112562,0.5752431928553172,1.4255446086233383e-41,ret12_atr:Q3:H2,feature_quintile_x_server_4h_block,ret12_atr,3,2.0,3,move_ge_1atr,2.8435065331582544e-41,2173,66339,0.1447742437328433,5.93783816838442e-41,1.4746286842014287e-40,4,"{'1': {'effect': 0.17920088890092412, 'n_state': 505, 'same_sign': True}, '2': {'effect': 0.1087439772493185, 'n_state': 550, 'same_sign': True}, '3': {'effect': 0.19981415741113195, 'n_state': 536, 'same_sign': True}, '4': {'effect': 0.08525250624379355, 'n_state': 582, 'same_sign': True}}"
2278,66454,0.11396621684983699,0.6900790166812993,0.5761127998314624,2.3173192052279325e-27,ret12_atr:Q3:H3,feature_quintile_x_server_4h_block,ret12_atr,3,3.0,3,move_ge_1atr,3.3294816167068e-27,2372,66140,0.09382519883470641,1.298668660109302e-19,2.012399783227224e-19,4,"{'1': {'effect': 0.11513026822767725, 'n_state': 589, 'same_sign': True}, '2': {'effect': 0.09424095066761984, 'n_state': 562, 'same_sign': True}, '3': {'effect': 0.10082219736661369, 'n_state': 564, 'same_sign': True}, '4': {'effect': 0.05946658349172573, 'n_state': 657, 'same_sign': True}}"
1173,67559,0.08481406047572426,0.6632566069906224,0.5784425465148981,5.386083539584492e-09,ret12_atr:Q4:H0,feature_quintile_x_server_4h_block,ret12_atr,4,0.0,3,move_ge_1atr,6.029197992072193e-09,1177,67335,0.06658499182904631,4.874419943393715e-06,5.424057800512294e-06,4,"{'1': {'effect': 0.1530230226357283, 'n_state': 267, 'same_sign': True}, '2': {'effect': 0.018374938359552506, 'n_state': 306, 'same_sign': True}, '3': {'effect': 0.05990577017751764, 'n_state': 281, 'same_sign': True}, '4': {'effect': 0.04343745554776801, 'n_state': 323, 'same_sign': True}}"
2358,66374,0.1618807966463871,0.7362171331636981,0.574336336517311,3.288359934464826e-55,ret12_atr:Q4:H2,feature_quintile_x_server_4h_block,ret12_atr,4,2.0,3,move_ge_1atr,8.935760691480505e-55,2333,66179,0.11313166442617761,2.2768479110193862e-27,4.1649656908891206e-27,4,"{'1': {'effect': 0.16388056750635027, 'n_state': 565, 'same_sign': True}, '2': {'effect': 0.06697482592563697, 'n_state': 605, 'same_sign': True}, '3': {'effect': 0.1596303272898516, 'n_state': 560, 'same_sign': True}, '4': {'effect': 0.05737948943331572, 'n_state': 603, 'same_sign': True}}"
2400,66332,0.12877319142093313,0.7041666666666667,0.5753934752457336,3.674865778923531e-36,ret12_atr:Q4:H3,feature_quintile_x_server_4h_block,ret12_atr,4,3.0,3,move_ge_1atr,6.469834117823118e-36,2272,66240,0.1108574453970198,1.011559722652285e-25,1.789315547144372e-25,4,"{'1': {'effect': 0.13584961446650845, 'n_state': 596, 'same_sign': True}, '2': {'effect': 0.1121019214963026, 'n_state': 534, 'same_sign': True}, '3': {'effect': 0.10399600328123437, 'n_state': 518, 'same_sign': True}, '4': {'effect': 0.08150377393837216, 'n_state': 624, 'same_sign': True}}"
2259,66473,-0.1231129618793591,0.46082337317397076,0.5839363350533299,2.071423266280431e-31,ret12_atr:Q4:H5,feature_quintile_x_server_4h_block,ret12_atr,4,5.0,3,move_ge_1atr,3.2914564612506845e-31,2170,66342,-0.07551796604301664,2.8320498769410162e-12,3.739502478355215e-12,4,"{'1': {'effect': -0.08484227467255889, 'n_state': 543, 'same_sign': True}, '2': {'effect': -0.025514605091487508, 'n_state': 556, 'same_sign': True}, '3': {'effect': -0.1281093119725596, 'n_state': 521, 'same_sign': True}, '4': {'effect': -0.059882447677980455, 'n_state': 550, 'same_sign': True}}"
19128,49604,-0.1937843032585539,0.4400355499790882,0.6338198532376421,0.0,ret12_atr:Q5,feature_quintile,ret12_atr,5,,3,move_ge_1atr,0.0,19540,48972,-0.21656766078851397,0.0,0.0,4,"{'1': {'effect': -0.15817167875303684, 'n_state': 5018, 'same_sign': True}, '2': {'effect': -0.19021289866946922, 'n_state': 4738, 'same_sign': True}, '3': {'effect': -0.17207718592069338, 'n_state': 4991, 'same_sign': True}, '4': {'effect': -0.14672865046844474, 'n_state': 4793, 'same_sign': True}}"
4407,64325,-0.4271076391470271,0.180167914681189,0.6072755538282161,0.0,ret12_atr:Q5:H0,feature_quintile_x_server_4h_block,ret12_atr,5,0.0,3,move_ge_1atr,0.0,4544,63968,-0.4103519629533076,0.0,0.0,4,"{'1': {'effect': -0.3677051583897599, 'n_state': 1122, 'same_sign': True}, '2': {'effect': -0.40397205393785424, 'n_state': 1088, 'same_sign': True}, '3': {'effect': -0.3926134223720917, 'n_state': 1146, 'same_sign': True}, '4': {'effect': -0.39421726023829284, 'n_state': 1188, 'same_sign': True}}"
2808,65924,0.19257881085895168,0.7646011396011396,0.572022328742188,3.6547388001751446e-91,ret12_atr:Q5:H2,feature_quintile_x_server_4h_block,ret12_atr,5,2.0,3,move_ge_1atr,1.7570859616226656e-90,2925,65587,0.1287362476329803,5.291292484452392e-43,1.3875767004682846e-42,4,"{'1': {'effect': 0.12762593542947642, 'n_state': 817, 'same_sign': True}, '2': {'effect': 0.11065705848327356, 'n_state': 621, 'same_sign': True}, '3': {'effect': 0.14707628598911138, 'n_state': 740, 'same_sign': True}, '4': {'effect': 0.1105685833918324, 'n_state': 747, 'same_sign': True}}"
2729,66003,0.08298726130834722,0.659582264565775,0.5765950032574277,7.487536963591914e-18,ret12_atr:Q5:H3,feature_quintile_x_server_4h_block,ret12_atr,5,3.0,3,move_ge_1atr,9.453960812616053e-18,2584,65928,0.05417693680656599,4.9867977092788134e-08,5.899208646623202e-08,3,"{'1': {'effect': 0.09500227942906714, 'n_state': 675, 'same_sign': True}, '2': {'effect': -0.01642428152665454, 'n_state': 625, 'same_sign': False}, '3': {'effect': 0.0033297344027020115, 'n_state': 686, 'same_sign': True}, '4': {'effect': 0.13348733490703324, 'n_state': 598, 'same_sign': True}}"
4172,64560,-0.3494218998195321,0.2516778523489933,0.6010997521685254,0.0,ret12_atr:Q5:H4,feature_quintile_x_server_4h_block,ret12_atr,5,4.0,3,move_ge_1atr,0.0,4189,64323,-0.33812406840689246,0.0,0.0,4,"{'1': {'effect': -0.3614618711001952, 'n_state': 1081, 'same_sign': True}, '2': {'effect': -0.3596645184106667, 'n_state': 1008, 'same_sign': True}, '3': {'effect': -0.3058850616843977, 'n_state': 1099, 'same_sign': True}, '4': {'effect': -0.2607945001925242, 'n_state': 1001, 'same_sign': True}}"
2392,66340,-0.18975468928182881,0.3967391304347826,0.5864938197166114,3.434213844377445e-76,ret12_atr:Q5:H5,feature_quintile_x_server_4h_block,ret12_atr,5,5.0,3,move_ge_1atr,1.2382982611937903e-75,2632,65880,-0.19854188235771775,2.3611561811856483e-90,1.3622054891455663e-89,4,"{'1': {'effect': -0.252275608442695, 'n_state': 644, 'same_sign': True}, '2': {'effect': -0.1609823482553852, 'n_state': 751, 'same_sign': True}, '3': {'effect': -0.18404886792668712, 'n_state': 653, 'same_sign': True}, '4': {'effect': -0.17777888917032214, 'n_state': 584, 'same_sign': True}}"
12432,56300,-0.06433962889557909,0.5271879021879022,0.5915275310834813,1.6065608900370166e-39,bar_range_atr:Q1,feature_quintile,bar_range_atr,1,,3,move_ge_1atr,3.012301668819406e-39,12505,56007,-0.06224120596909166,5.957336002813889e-37,1.3621957323507368e-36,4,"{'1': {'effect': -0.05098927046307433, 'n_state': 2762, 'same_sign': True}, '2': {'effect': -0.06679298157107671, 'n_state': 3183, 'same_sign': True}, '3': {'effect': -0.05842832791579422, 'n_state': 3336, 'same_sign': True}, '4': {'effect': -0.036766890156931686, 'n_state': 3224, 'same_sign': True}}"
1394,67338,-0.08227606396698595,0.49928263988522237,0.5815587038522083,7.261162457804772e-10,bar_range_atr:Q1:H0,feature_quintile_x_server_4h_block,bar_range_atr,1,0.0,3,move_ge_1atr,8.301633907551187e-10,1489,67023,-0.09046734525652794,3.2200285793991003e-12,4.2220654450163024e-12,4,"{'1': {'effect': -0.08452338475066751, 'n_state': 315, 'same_sign': True}, '2': {'effect': -0.12458102902795376, 'n_state': 420, 'same_sign': True}, '3': {'effect': -0.054296344220830295, 'n_state': 394, 'same_sign': True}, '4': {'effect': -0.08936625321177499, 'n_state': 360, 'same_sign': True}}"
1212,67520,0.10765185819529821,0.6856435643564357,0.5779917061611375,5.238059689979544e-14,bar_range_atr:Q1:H2,feature_quintile_x_server_4h_block,bar_range_atr,1,2.0,3,move_ge_1atr,6.275630618985077e-14,1448,67064,0.06452350620138225,9.477661031368574e-07,1.0835740508424435e-06,4,"{'1': {'effect': 0.13077325787005, 'n_state': 343, 'same_sign': True}, '2': {'effect': 0.013452854507437051, 'n_state': 381, 'same_sign': True}, '3': {'effect': 0.10364334324625823, 'n_state': 315, 'same_sign': True}, '4': {'effect': 0.022703134799378244, 'n_state': 409, 'same_sign': True}}"
1418,67314,0.10852670638620854,0.6861777150916785,0.5776510087054699,2.5277745845562024e-16,bar_range_atr:Q1:H3,feature_quintile_x_server_4h_block,bar_range_atr,1,3.0,3,move_ge_1atr,3.159718230695253e-16,1590,66922,0.07468136659236635,2.8617658757510122e-09,3.5185646013332118e-09,4,"{'1': {'effect': 0.03234417818706692, 'n_state': 349, 'same_sign': True}, '2': {'effect': 0.1093924358019761, 'n_state': 379, 'same_sign': True}, '3': {'effect': 0.07299072881608382, 'n_state': 413, 'same_sign': True}, '4': {'effect': 0.07524405775377707, 'n_state': 449, 'same_sign': True}}"
1940,66792,-0.10767136134582456,0.47525773195876286,0.5829290933045874,2.752366827336737e-21,bar_range_atr:Q1:H4,feature_quintile_x_server_4h_block,bar_range_atr,1,4.0,3,move_ge_1atr,3.634287183983368e-21,1928,66584,-0.10222759208970988,4.261797738923104e-19,6.549894065967886e-19,4,"{'1': {'effect': -0.10126628714107916, 'n_state': 397, 'same_sign': True}, '2': {'effect': -0.096941109890056, 'n_state': 525, 'same_sign': True}, '3': {'effect': -0.14897006540008573, 'n_state': 580, 'same_sign': True}, '4': {'effect': -0.036384252503634196, 'n_state': 426, 'same_sign': True}}"
3799,64933,-0.14042893392122524,0.4472229534087918,0.587651887330017,3.824949671112916e-65,bar_range_atr:Q1:H5,feature_quintile_x_server_4h_block,bar_range_atr,1,5.0,3,move_ge_1atr,1.205341282913734e-64,3206,65306,-0.1095421813741228,2.4214477164965375e-34,5.130185840035037e-34,4,"{'1': {'effect': -0.12322525181692551, 'n_state': 724, 'same_sign': True}, '2': {'effect': -0.10529473979572451, 'n_state': 761, 'same_sign': True}, '3': {'effect': -0.10958097413268292, 'n_state': 892, 'same_sign': True}, '4': {'effect': -0.08641733254223316, 'n_state': 829, 'same_sign': True}}"
2094,66638,0.14614804423208572,0.721585482330468,0.5754374380983823,1.3255030645795135e-40,bar_range_atr:Q2:H2,feature_quintile_x_server_4h_block,bar_range_atr,2,2.0,3,move_ge_1atr,2.562183758852152e-40,2295,66217,0.12013859626974788,3.388051415575383e-30,6.686943583372466e-30,4,"{'1': {'effect': 0.1437922403767543, 'n_state': 523, 'same_sign': True}, '2': {'effect': 0.08609652054881733, 'n_state': 592, 'same_sign': True}, '3': {'effect': 0.14569499976785405, 'n_state': 554, 'same_sign': True}, '4': {'effect': 0.0987647116350574, 'n_state': 626, 'same_sign': True}}"
2180,66552,0.12404435629282362,0.7,0.5759556437071763,7.684919600809102e-31,bar_range_atr:Q2:H3,feature_quintile_x_server_4h_block,bar_range_atr,2,3.0,3,move_ge_1atr,1.215968291267263e-30,2240,66272,0.07829615610126228,1.9118084828534608e-13,2.6070115675274467e-13,4,"{'1': {'effect': 0.10386434724781302, 'n_state': 548, 'same_sign': True}, '2': {'effect': 0.06228109376083946, 'n_state': 584, 'same_sign': True}, '3': {'effect': 0.06762179233922427, 'n_state': 527, 'same_sign': True}, '4': {'effect': 0.07249453866458744, 'n_state': 581, 'same_sign': True}}"
