state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible
premium_index_change_15m|1h|Q4->Q2,up_first_1atr_1h,4331,0.00018928281805558056,2023,-0.002370988645688632,2308,0.0023008820305325806,4373,0.007260352018342964,1808,0.0037216892835147952,2565,0.009698586976399248,True,False,1,0.00018928281805558056,False
premium_index_change_15m|1h|Q4->Q3,direction_1h_atr,4416,0.025062024551373144,2179,-0.007097108271782601,2237,0.056595434500358345,4284,0.0007588640459911117,1900,0.008987680581206754,2384,-0.0004952454056564998,True,False,1,0.0007588640459911117,False
premium_index_change_15m|1h|Q4->Q3,up_first_1atr_1h,4320,-0.0031733718592492632,2136,-0.012577814270849474,2184,0.006013085482770686,4184,0.009649698866440404,1855,0.012105512006125252,2329,0.007655695290335607,False,False,,,False
premium_index_change_15m|1h|Q4->Q4,direction_1h_atr,4279,0.03444559272219773,2071,0.05836164846974677,2208,0.012729591283635058,4362,-0.02425870771970966,1891,-0.038906810669566735,2471,-0.006868437203749056,False,False,,,False
premium_index_change_15m|1h|Q4->Q4,up_first_1atr_1h,4181,0.002015722101968598,2026,-0.004089381130143066,2155,0.007698832064108929,4254,-0.006182773731613689,1835,-0.0014391459989717692,2419,-0.009826662691797716,False,False,,,False
premium_index_change_15m|1h|Q4->Q5,direction_1h_atr,3964,-0.014347963988000624,1965,-0.03558899739159152,1999,0.006614423715636052,3927,0.0028710682994682254,1968,0.05876021906923334,1959,-0.05370959636408605,False,False,,,False
premium_index_change_15m|1h|Q4->Q5,up_first_1atr_1h,3853,-0.011271619016346657,1911,-0.013722135439247662,1942,-0.008864330270031251,3825,0.0021469182768305006,1913,0.023907863064214163,1912,-0.019623148324195372,False,False,,,False
premium_index_change_15m|1h|Q5->Q1,direction_1h_atr,4664,-0.024548189640552782,2486,-3.344890812093104e-05,2178,-0.05467535593248457,4753,0.031762821819203715,2836,0.08944198204403955,1917,-0.0671265448954656,False,False,,,False
premium_index_change_15m|1h|Q5->Q1,up_first_1atr_1h,4519,-0.005684630905416488,2413,0.005258430104576439,2106,-0.01803385523083667,4609,-0.0006851082923854945,2746,-0.0006346069220682371,1863,-0.000663873119089109,True,False,-1,0.0006851082923854945,False
premium_index_change_15m|1h|Q5->Q2,direction_1h_atr,4015,0.00010337127840444327,1979,-0.04041520853036549,2036,0.03972477049607689,3947,-0.0063090053819768975,1956,-0.020653536786661753,1991,0.007961523285856574,False,False,,,False
premium_index_change_15m|1h|Q5->Q2,up_first_1atr_1h,3902,0.01030203011884362,1927,0.008737896435863146,1975,0.011814077739459194,3827,-0.011700751615967675,1903,-0.01592881597367113,1924,-0.007518832872599579,False,False,,,False
premium_index_change_15m|1h|Q5->Q3,direction_1h_atr,3816,-0.04103649692403141,1926,-0.004565025684525811,1890,-0.07862718533507898,3814,0.003319061133556945,1982,-0.036382296598267534,1832,0.04370006773518264,False,False,,,False
premium_index_change_15m|1h|Q5->Q3,up_first_1atr_1h,3708,-0.002780078080033166,1875,0.00940795351941276,1833,-0.015205058075798361,3691,-0.003090906284945849,1929,0.001976665725983484,1762,-0.008617919385987993,True,False,-1,0.002780078080033166,False
premium_index_change_15m|1h|Q5->Q4,direction_1h_atr,4042,-0.04989507403048127,2002,0.030963559574871805,2040,-0.1291421132591752,3971,-0.03537104838801984,1986,-0.04536681849211557,1985,-0.025691925439021886,True,False,-1,0.03537104838801984,False
premium_index_change_15m|1h|Q5->Q4,up_first_1atr_1h,3927,-0.004389135942660383,1947,-0.004153012068671524,1980,-0.004626275156589921,3866,-0.004164041354478509,1939,-0.005744576057163553,1927,-0.0025702792732935076,True,True,-1,0.004164041354478509,True
premium_index_change_15m|1h|Q5->Q5,direction_1h_atr,4539,-0.020567795570657854,2463,-0.04048723036678669,2076,0.00028626400828849624,4592,-0.02473543005227674,2681,-0.054707196669281866,1911,0.005867379313311607,True,False,-1,0.020567795570657854,False
premium_index_change_15m|1h|Q5->Q5,up_first_1atr_1h,4401,-0.00999710510169416,2378,-0.0008177823931188044,2023,-0.020562703203744648,4425,-0.0011321334568573649,2579,-1.895588663075598e-05,1846,-0.0026068244394643614,True,True,-1,0.0011321334568573649,True
premium_index_change_1h|15m|Q1->Q1,direction_1h_atr,7570,0.053189028068403574,4353,0.07839474955933694,3217,0.013959016153295388,7558,0.13412035440001394,4745,0.17239176556834615,2813,0.050271227725080754,True,True,1,0.053189028068403574,True
premium_index_change_1h|15m|Q1->Q1,up_first_1atr_1h,7318,0.009309483707440724,4193,0.012751430743357328,3125,0.00511433090401614,7324,0.008863238156320619,4590,0.019860563712342294,2734,-0.009463619930773604,True,False,1,0.008863238156320619,False
premium_index_change_1h|15m|Q1->Q2,direction_1h_atr,4630,0.06781797910175183,2331,0.08130570278816192,2299,0.05379013235362421,4562,0.05971712155932639,2359,0.07726875037244924,2203,0.03865747184275501,True,True,1,0.05971712155932639,True
premium_index_change_1h|15m|Q1->Q2,up_first_1atr_1h,4490,0.009072462505181955,2258,0.0117796098524508,2232,0.006362646316202536,4431,0.009482756245509316,2292,0.008754585544460902,2139,0.010279281349077074,True,True,1,0.009072462505181955,True
premium_index_change_1h|15m|Q1->Q3,direction_1h_atr,3393,-0.03414649122364863,1626,-0.02476055454469956,1767,-0.04181767824947787,3425,0.06604508200642521,1787,0.09766149091184126,1638,0.028730513713501646,False,False,,,False
premium_index_change_1h|15m|Q1->Q3,up_first_1atr_1h,3301,-0.014199421765562714,1571,-0.004148761948442159,1730,-0.02342116042546366,3331,0.0053811037753068724,1736,0.01577258443460977,1595,-0.005909398504544527,False,False,,,False
premium_index_change_1h|15m|Q1->Q4,direction_1h_atr,2869,-0.030035965605511028,1412,-0.019634924402310572,1457,-0.03983794605379514,2947,-0.004846834206953159,1464,0.05239756347788858,1483,-0.06131143814457446,True,False,-1,0.004846834206953159,False
premium_index_change_1h|15m|Q1->Q4,up_first_1atr_1h,2782,0.008364923265494484,1364,0.00893991832879687,1418,0.007781298463959696,2861,0.010747320805312488,1426,0.004827883973780256,1435,0.016630551032881913,True,True,1,0.008364923265494484,True
premium_index_change_1h|15m|Q1->Q5,direction_1h_atr,2614,-0.00790803005186861,1386,-0.04030581314883098,1228,0.026691835735732382,2586,0.041582804143130675,1591,0.07338491308953263,995,-0.02613368609282453,False,False,,,False
premium_index_change_1h|15m|Q1->Q5,up_first_1atr_1h,2545,-0.010156472346770196,1349,-0.019542676576954965,1196,0.0005982105026783313,2494,0.0026257668598348993,1529,0.014311206406742938,965,-0.015771824804347967,False,False,,,False
premium_index_change_1h|15m|Q2->Q1,direction_1h_atr,4637,-0.016511581154902165,2335,0.030901779644447513,2302,-0.064962870794504,4608,0.041977983054327095,2401,0.01831295948091586,2207,0.06498567896566172,False,False,,,False
premium_index_change_1h|15m|Q2->Q1,up_first_1atr_1h,4510,0.010374197328563872,2267,0.013732964547202686,2243,0.0070072243502934395,4475,0.01234007561425332,2330,0.007402991269917558,2145,0.01772214236837566,True,True,1,0.010374197328563872,True
premium_index_change_1h|15m|Q2->Q2,direction_1h_atr,4982,0.10242398102609077,2311,0.033156037739114685,2671,0.1640951090275506,5031,0.021993697264740025,2061,-0.11981254838478766,2970,0.12855095681658138,True,False,1,0.021993697264740025,False
premium_index_change_1h|15m|Q2->Q2,up_first_1atr_1h,4883,0.004559190469616559,2263,-0.010553513559685812,2620,0.01746486525516111,4894,0.008717215105547016,2006,0.0018368570545380103,2888,0.013438199164764852,True,False,1,0.004559190469616559,False
premium_index_change_1h|15m|Q2->Q3,direction_1h_atr,4595,0.0345754103041878,2093,-0.027541418547307184,2502,0.08868075589130886,4534,-0.011609427612091838,1835,-0.03887921343832955,2699,0.015471700680096213,False,False,,,False
premium_index_change_1h|15m|Q2->Q3,up_first_1atr_1h,4500,0.010391442955565544,2057,0.007454040053199773,2443,0.01269098256181389,4419,0.0029333618427157537,1785,0.01911359825949449,2634,-0.008093044722437825,True,False,1,0.0029333618427157537,False
premium_index_change_1h|15m|Q2->Q4,direction_1h_atr,3979,0.05239181844882365,1753,0.018064213296908452,2226,0.08225739433617343,3999,-0.007209194019415182,1629,-0.02557563542851243,2370,0.013749518130090378,False,False,,,False
premium_index_change_1h|15m|Q2->Q4,up_first_1atr_1h,3866,0.004165656900498582,1707,-0.004100658079884301,2159,0.010466290144405144,3895,-0.002686494763182279,1583,-0.004963651086232368,2312,-0.0011874082885798276,False,False,,,False
premium_index_change_1h|15m|Q2->Q5,direction_1h_atr,2883,-0.00019593496046172582,1426,0.026786406081991676,1457,-0.026461517394428702,2903,-0.030346945624863952,1504,0.0018949122384960618,1399,-0.06739104826699621,True,False,-1,0.00019593496046172582,False
premium_index_change_1h|15m|Q2->Q5,up_first_1atr_1h,2792,-0.004907824793558946,1380,0.0009094027947750272,1412,-0.010605329152641119,2804,-0.022116925158784384,1454,-0.00961503211975484,1350,-0.03556457091833759,True,False,-1,0.004907824793558946,False
premium_index_change_1h|15m|Q3->Q1,direction_1h_atr,3494,0.127537101261179,1722,0.11634918459555517,1772,0.13864961559340935,3428,0.07016801441309839,1716,0.08866029691153002,1712,0.05126018447025574,True,True,1,0.07016801441309839,True
premium_index_change_1h|15m|Q3->Q1,up_first_1atr_1h,3387,0.016047382331611237,1669,0.029871464603894393,1718,0.002598475257916011,3329,0.0029784306154196916,1678,0.009595464426700395,1651,-0.003741433425908769,True,False,1,0.0029784306154196916,False
premium_index_change_1h|15m|Q3->Q2,direction_1h_atr,4489,0.04524171184883542,2068,-0.015598538021454993,2421,0.09910527804532776,4517,-0.0111386020320129,1899,-0.05842011456653919,2618,0.030441368487349477,False,False,,,False
premium_index_change_1h|15m|Q3->Q2,up_first_1atr_1h,4382,0.01470859899796123,2021,0.007024183108724935,2361,0.021129375376697235,4423,0.009491532511099021,1862,0.01664313639053644,2561,0.0042401928458170035,True,True,1,0.009491532511099021,True
premium_index_change_1h|15m|Q3->Q3,direction_1h_atr,4981,0.04419058685543302,2513,0.04376471617431203,2468,0.04421115286751918,5119,-0.08861869417138721,2545,-0.16207571666906007,2574,-0.015985606447156117,False,False,,,False
premium_index_change_1h|15m|Q3->Q3,up_first_1atr_1h,4877,0.0033313194734613805,2457,-5.855034709117968e-05,2420,0.006806231730462353,5011,-0.01442749383352021,2496,-0.022816346795450526,2515,-0.0061013502423932775,False,False,,,False
premium_index_change_1h|15m|Q3->Q4,direction_1h_atr,4619,-0.05810779816893339,2152,-0.10476982746805126,2467,-0.015764448637512557,4580,-0.03134708911014562,1864,-0.023041098664951007,2716,-0.028684125862578395,True,True,-1,0.03134708911014562,True
premium_index_change_1h|15m|Q3->Q4,up_first_1atr_1h,4511,-0.013458159251385382,2104,-0.01520345332469375,2407,-0.012067954098061162,4480,-0.012780135878164844,1827,-0.020623675960538324,2653,-0.007437921841820461,True,True,-1,0.012780135878164844,True
premium_index_change_1h|15m|Q3->Q5,direction_1h_atr,3492,-0.019016067933080014,1737,0.013343351157067765,1755,-0.051055936037068754,3431,-0.02144717516921135,1751,0.020592704598371765,1680,-0.06673969438881532,True,False,-1,0.019016067933080014,False
premium_index_change_1h|15m|Q3->Q5,up_first_1atr_1h,3389,-0.00018952160297353027,1681,-0.00362809645084311,1708,0.003190771185046515,3322,-0.008313431225201895,1699,-0.0007636404523527762,1623,-0.01620535958130742,True,False,-1,0.00018952160297353027,False
premium_index_change_1h|15m|Q4->Q1,direction_1h_atr,2791,0.01609282626293705,1337,0.12397663082492856,1454,-0.08213458850505377,2876,-0.018245841277675923,1463,0.020783784886693878,1413,-0.059942441501141294,False,False,,,False
premium_index_change_1h|15m|Q4->Q1,up_first_1atr_1h,2718,0.005924923455933484,1304,0.0160778921697195,1414,-0.0035161641454888315,2804,0.0032040448840116587,1423,0.010801179827610141,1381,-0.0046159829386127615,True,False,1,0.0032040448840116587,False
premium_index_change_1h|15m|Q4->Q2,direction_1h_atr,4039,-0.027757654284855438,1824,-0.08087107791411749,2215,0.018306318260265013,4079,-0.053066394167144815,1627,-0.07309666441693262,2452,-0.03078289397034579,True,False,-1,0.027757654284855438,False
premium_index_change_1h|15m|Q4->Q2,up_first_1atr_1h,3938,0.009216001389062478,1772,-0.004092723681490218,2166,0.019901551587303334,3972,0.00035061868952324104,1593,-0.013062888154280028,2379,0.009269392932019671,True,False,1,0.00035061868952324104,False
premium_index_change_1h|15m|Q4->Q3,direction_1h_atr,4604,0.012079230922043244,2154,0.039846353622955535,2450,-0.01079040674397589,4549,-0.010148064967633461,1858,0.009528023013412053,2691,-0.015484630568302871,False,False,,,False
premium_index_change_1h|15m|Q4->Q3,up_first_1atr_1h,4480,-0.002966691965069379,2100,0.009046048757507974,2380,-0.013691719516151946,4429,-0.012190374403468873,1802,-0.01570485742466593,2627,-0.009839409136837785,True,False,-1,0.002966691965069379,False
premium_index_change_1h|15m|Q4->Q4,direction_1h_atr,5020,0.006172639646503969,2329,0.041145824983607054,2691,-0.022360315893216482,4970,-0.05893642249433499,1973,-0.08062303491901116,2997,-0.0355228167226171,False,False,,,False
premium_index_change_1h|15m|Q4->Q4,up_first_1atr_1h,4896,-0.0026967923385520787,2273,6.840226556314999e-05,2623,-0.005237419000673149,4854,0.0077208132653986405,1926,-0.00451791041874311,2928,0.01570592088494105,False,False,,,False
premium_index_change_1h|15m|Q4->Q5,direction_1h_atr,4621,-0.036026001018602774,2330,-0.018503687240035857,2291,-0.054242646153583235,4601,0.0006589162547591225,2343,0.03153304916075638,2258,-0.0327257452658894,False,False,,,False
premium_index_change_1h|15m|Q4->Q5,up_first_1atr_1h,4490,-0.0022861121050630206,2253,-0.009729552028745314,2237,0.005234062687654917,4480,0.01288950697897806,2284,0.015335764884463254,2196,0.010355283362172396,False,False,,,False
premium_index_change_1h|15m|Q5->Q1,direction_1h_atr,2585,0.04488636020618919,1362,0.05211177452327548,1223,0.03508450005356845,2608,0.042666817290714434,1623,0.052658820954996056,985,0.007991026526511236,True,True,1,0.042666817290714434,True
premium_index_change_1h|15m|Q5->Q1,up_first_1atr_1h,2495,0.005218875598629491,1312,0.007618929129168783,1183,0.0027022937104405065,2523,-0.004683729955510418,1569,-0.0031389738974753056,954,-0.007094969241188742,False,False,,,False
premium_index_change_1h|15m|Q5->Q2,direction_1h_atr,2935,0.03676007954491406,1384,0.011995063470237696,1551,0.0602164707683518,2885,0.01296085216397001,1484,0.02810298539387617,1401,-0.005023706168067689,True,False,1,0.01296085216397001,False
premium_index_change_1h|15m|Q5->Q2,up_first_1atr_1h,2856,-0.009291096726974146,1349,0.0071437578188938144,1507,-0.024113114351458353,2783,-0.012796658387276283,1429,-0.02071445332503008,1354,-0.0044272001650141335,True,False,-1,0.009291096726974146,False
premium_index_change_1h|15m|Q5->Q3,direction_1h_atr,3504,-0.05283308160262229,1807,0.003798887302629478,1697,-0.11420429743189137,3449,0.006806394356314176,1750,0.006069261326705176,1699,0.006428153802275019,False,False,,,False
premium_index_change_1h|15m|Q5->Q3,up_first_1atr_1h,3420,-0.017854171079522196,1764,-0.00526234126516778,1656,-0.031174364748157768,3350,0.004929085870235994,1710,0.004827883973780256,1640,0.005045185179223366,False,False,,,False
premium_index_change_1h|15m|Q5->Q4,direction_1h_atr,4587,-0.08267098693144352,2327,-0.05662604637277137,2260,-0.11006165274623159,4580,0.0014936517848293598,2333,0.01707580800267821,2247,-0.016050584652368048,False,False,,,False
premium_index_change_1h|15m|Q5->Q4,up_first_1atr_1h,4466,-0.01126900387729507,2276,-0.01508484085668571,2190,-0.00724146818274185,4446,0.005080420962655152,2269,0.003285354224992265,2177,0.006961841575920502,False,False,,,False
premium_index_change_1h|15m|Q5->Q5,direction_1h_atr,7466,-0.17852621945359654,4315,-0.1749480831539041,3151,-0.18877871225863402,7554,-0.10635212940670295,4782,-0.13969952192343393,2772,-0.06917534781190732,True,True,-1,0.10635212940670295,True
premium_index_change_1h|15m|Q5->Q5,up_first_1atr_1h,7233,-0.019852807931572125,4189,-0.0216157752941466,3044,-0.01696251535091159,7322,-0.018587121674395413,4641,-0.026523117965456977,2681,-0.004702952119381987,True,True,-1,0.018587121674395413,True
premium_index_change_1h|1h|Q1->Q1,direction_1h_atr,2139,0.09496730945158097,1243,0.03344305173146503,896,0.17471455664666122,2114,0.2813743855937815,1434,0.27010474064094325,680,0.2741824033054199,True,True,1,0.09496730945158097,True
premium_index_change_1h|1h|Q1->Q1,up_first_1atr_1h,2061,0.004797071291324839,1193,0.009256402806923136,868,-0.0008698165614216546,2061,0.022825629353692034,1398,0.03200957209967442,663,0.00368128126869105,True,False,1,0.004797071291324839,False
premium_index_change_1h|1h|Q1->Q2,direction_1h_atr,2674,0.0335440673523144,1392,-0.09007321396321315,1282,0.16640464526087248,2621,0.11058030914414319,1478,0.1595649062189202,1143,0.038829638943932814,True,False,1,0.0335440673523144,False
premium_index_change_1h|1h|Q1->Q2,up_first_1atr_1h,2600,0.00838289594701852,1346,0.0023220694183725965,1254,0.01499094972379289,2542,0.02902082230998848,1441,0.02044204080931117,1101,0.040311905012634264,True,True,1,0.00838289594701852,True
premium_index_change_1h|1h|Q1->Q3,direction_1h_atr,3320,0.03154689600278013,1713,0.05192037598635375,1607,0.008745153971765597,3263,0.09014794532532897,1723,0.0989346922715196,1540,0.07672458993222875,True,True,1,0.03154689600278013,True
premium_index_change_1h|1h|Q1->Q3,up_first_1atr_1h,3225,0.0012183163405784514,1658,0.0062204987546358725,1567,-0.003990046887943022,3163,0.01427332263771064,1679,0.01882431041809235,1484,0.009152410213737916,True,False,1,0.0012183163405784514,False
premium_index_change_1h|1h|Q1->Q4,direction_1h_atr,4686,-0.08313475291343864,2326,-0.05828247443637804,2360,-0.10758295268801998,4717,0.06660626811479342,2335,0.11520430598541759,2382,0.01920478599133442,False,False,,,False
premium_index_change_1h|1h|Q1->Q4,up_first_1atr_1h,4537,-0.012484417255538227,2258,-0.0063780517950248194,2279,-0.018530565980582392,4573,0.008894737602826108,2272,0.003507461438569004,2301,0.014213786317646693,False,False,,,False
premium_index_change_1h|1h|Q1->Q5,direction_1h_atr,8253,-0.054205309170765076,4432,-0.06464567938786527,3821,-0.04450125600437995,8363,-0.015877158442614364,4972,0.0049447144571873325,3391,-0.059602224513365415,True,False,-1,0.015877158442614364,False
premium_index_change_1h|1h|Q1->Q5,up_first_1atr_1h,7970,-0.0003976271685108279,4290,-0.0073808576693984995,3680,0.007956070034450868,8085,-0.011757795123681247,4816,-0.0009860695145918474,3269,-0.027531533292152244,True,False,-1,0.0003976271685108279,False
premium_index_change_1h|1h|Q2->Q1,direction_1h_atr,2600,0.05748201251478638,1396,0.04998633185772183,1204,0.0637733766004612,2585,0.09139589800842574,1457,0.11920084468513772,1128,0.047111215830013466,True,True,1,0.05748201251478638,True
premium_index_change_1h|1h|Q2->Q1,up_first_1atr_1h,2513,0.01355676107910092,1343,0.01311547399595775,1170,0.014254843724528898,2513,0.010400574428241827,1415,0.020728944044451636,1098,-0.002850545417426853,True,False,1,0.010400574428241827,False
premium_index_change_1h|1h|Q2->Q2,direction_1h_atr,3782,0.0817731806160707,1760,0.042405050641152964,2022,0.11770615351960578,3763,0.012727812627665664,1649,0.042293010363069546,2114,-0.004561760191238854,True,False,1,0.012727812627665664,False
premium_index_change_1h|1h|Q2->Q2,up_first_1atr_1h,3697,0.0011259724539576244,1723,0.005258911151449885,1974,-0.002618353999732592,3651,-0.00235380943139879,1598,-0.00017837384849761495,2053,-0.004088681975327357,False,False,,,False
premium_index_change_1h|1h|Q2->Q3,direction_1h_atr,4524,0.06666549011506277,2033,0.04250255060178186,2491,0.08881532968097519,4495,-0.046310769748801765,1835,-0.03847816286166955,2660,-0.04344872253124145,False,False,,,False
premium_index_change_1h|1h|Q2->Q3,up_first_1atr_1h,4434,0.004417905141702982,1995,0.002554820687332482,2439,0.00573937395444668,4384,-0.004493509183691458,1792,-0.006890866026219744,2592,-0.002894817831917862,False,False,,,False
premium_index_change_1h|1h|Q2->Q4,direction_1h_atr,5417,0.030792775581765783,2415,-0.035783664723209346,3002,0.0869448573823923,5491,0.006658162372206993,2135,0.04384395436238176,3356,-0.0072494118536696826,True,False,1,0.006658162372206993,False
premium_index_change_1h|1h|Q2->Q4,up_first_1atr_1h,5308,-0.0017194169623780398,2364,-0.015227579475511122,2944,0.008907156990972664,5351,0.008087876108913705,2075,0.0012134261424549542,3276,0.012371937018170298,False,False,,,False
premium_index_change_1h|1h|Q2->Q5,direction_1h_atr,4750,-0.05024329819731261,2311,-0.03312781029082774,2439,-0.06587898464095551,4738,-0.08372003167545802,2352,-0.14471687693659638,2386,-0.023506245767485445,True,True,-1,0.05024329819731261,True
premium_index_change_1h|1h|Q2->Q5,up_first_1atr_1h,4616,-0.006701759432264198,2234,-0.01499240458264639,2382,0.0010145156227399088,4593,-0.0050580782438766625,2287,-0.022500493813714273,2306,0.012241153279407446,True,False,-1,0.0050580782438766625,False
premium_index_change_1h|1h|Q3->Q1,direction_1h_atr,3390,0.11671769485109898,1775,0.24762244392700483,1615,-0.028706056874293576,3307,0.04615241001532942,1780,0.028306616124759133,1527,0.06206739573234075,True,False,1,0.04615241001532942,False
premium_index_change_1h|1h|Q3->Q1,up_first_1atr_1h,3303,0.021838612195650364,1732,0.024593172918950856,1571,0.01893910493329687,3229,0.0004497174598876441,1741,-0.0006287501445425558,1488,0.0017472570386516395,True,False,1,0.0004497174598876441,False
premium_index_change_1h|1h|Q3->Q2,direction_1h_atr,4517,0.035139311002765974,2028,-0.053395289290142776,2489,0.1097245557041584,4478,-0.04714112545024922,1786,-0.06897805959100402,2692,-0.02365829334547049,False,False,,,False
premium_index_change_1h|1h|Q3->Q2,up_first_1atr_1h,4410,0.006695297830849045,1980,-0.014373864662405478,2430,0.023656553126238378,4366,0.005775791417169218,1736,0.00770806830557752,2630,0.00443542908166239,True,False,1,0.005775791417169218,False
premium_index_change_1h|1h|Q3->Q3,direction_1h_atr,5234,0.046973286015071364,2607,0.03738887118031023,2627,0.05643521387199028,5440,-0.07848479928464096,2668,-0.13022038971153255,2772,-0.02796091671946583,False,False,,,False
premium_index_change_1h|1h|Q3->Q3,up_first_1atr_1h,5119,0.006423002939069222,2553,0.00987924219939701,2566,0.0029931773576404863,5318,-0.020566864240062432,2610,-0.021992039397867258,2708,-0.01919824890947497,False,False,,,False
premium_index_change_1h|1h|Q3->Q4,direction_1h_atr,4524,0.010721940093104357,2013,-0.013138583734406073,2511,0.032483280246421005,4513,-0.05111367403202251,1765,-0.013970935205717017,2748,-0.06538977573629161,False,False,,,False
premium_index_change_1h|1h|Q3->Q4,up_first_1atr_1h,4404,0.0026136651777877717,1961,-0.0005265696830349942,2443,0.004913659598244524,4420,-0.0055504170675637066,1722,-0.014916599185337054,2698,0.000358334937852145,False,False,,,False
premium_index_change_1h|1h|Q3->Q5,direction_1h_atr,3409,-0.10955414963238612,1769,-0.05643479155260874,1640,-0.1681147910667639,3336,-0.07971235728514428,1776,-0.09324550552934324,1560,-0.06844047699444109,True,True,-1,0.07971235728514428,True
premium_index_change_1h|1h|Q3->Q5,up_first_1atr_1h,3333,-0.022738870075737605,1725,-0.015032626190732201,1608,-0.03090397755369534,3241,-0.0050886440546535905,1725,-0.00879530443201687,1516,-0.0008416157732188956,True,True,-1,0.0050886440546535905,True
premium_index_change_1h|1h|Q4->Q1,direction_1h_atr,4737,-0.0022752457675393467,2330,0.0838497633493145,2407,-0.08535175504154052,4767,0.03357181252892691,2361,0.03223035875351999,2406,0.03509741125059707,False,False,,,False
premium_index_change_1h|1h|Q4->Q1,up_first_1atr_1h,4606,0.0021794489381004034,2254,0.012681067982589334,2352,-0.007919410592582499,4632,0.0003127891156669005,2292,0.000464882228579544,2340,0.00016192480815813148,True,False,1,0.0003127891156669005,False
premium_index_change_1h|1h|Q4->Q2,direction_1h_atr,5326,0.08435875490303887,2361,0.10639474560155902,2965,0.06952043571970687,5412,0.018322472653269122,2122,-0.08550675805054551,3290,0.09479626264589164,True,False,1,0.018322472653269122,False
premium_index_change_1h|1h|Q4->Q2,up_first_1atr_1h,5209,0.016147932791533204,2305,0.010966304929391046,2904,0.020029372226330167,5280,0.0034942147711857774,2069,0.003136245501088153,3211,0.003656855428594785,True,True,1,0.0034942147711857774,True
premium_index_change_1h|1h|Q4->Q3,direction_1h_atr,4562,-0.0541873346703552,2060,-0.0613484587199874,2502,-0.04596305974707278,4562,-0.026067551630615617,1761,-0.01676105411380805,2801,-0.021963039713280154,True,True,-1,0.026067551630615617,True
premium_index_change_1h|1h|Q4->Q3,up_first_1atr_1h,4460,-0.00859709715405077,2011,-0.005888714804804074,2449,-0.01101973197879319,4458,-0.008379740120938672,1719,0.0027918164926866162,2739,-0.015462343828158698,True,False,-1,0.008379740120938672,False
premium_index_change_1h|1h|Q4->Q4,direction_1h_atr,3828,-0.0770766200537634,1816,-0.03955574357989712,2012,-0.10972876720366043,3807,-0.09047733078247025,1602,-0.16532273465771535,2205,-0.028848415378163524,True,True,-1,0.0770766200537634,True
premium_index_change_1h|1h|Q4->Q4,up_first_1atr_1h,3738,-0.011832562751586229,1776,-0.009705559994100776,1962,-0.0138561889736597,3706,-0.007242060556293006,1566,-0.020076330585606705,2140,0.002098980483531576,True,False,-1,0.007242060556293006,False
premium_index_change_1h|1h|Q4->Q5,direction_1h_atr,2622,-0.12100662038585641,1406,-0.18866274524722687,1216,-0.04513359745204936,2522,0.03107124937098735,1416,0.06830419454545703,1106,-0.024653162042517406,False,False,,,False
premium_index_change_1h|1h|Q4->Q5,up_first_1atr_1h,2546,-0.01427557284263642,1362,-0.016015835026842784,1184,-0.012079182609497363,2452,-0.002302537416267847,1368,0.0040968898217334515,1084,-0.010324718519813647,True,False,-1,0.002302537416267847,False
premium_index_change_1h|1h|Q5->Q1,direction_1h_atr,8210,0.02416136155692293,4364,0.024626140130471666,3846,0.02158293425936008,8302,0.045907716336969634,4913,0.09383211896017257,3389,-0.0363058383852804,True,False,1,0.02416136155692293,False
premium_index_change_1h|1h|Q5->Q1,up_first_1atr_1h,7944,0.009159485923004251,4222,0.015650682084073997,3722,0.0019716764171811008,8017,0.006563969950520665,4741,0.013159459590738665,3276,-0.00289057824434491,True,False,1,0.006563969950520665,False
premium_index_change_1h|1h|Q5->Q2,direction_1h_atr,4775,0.004094704581497258,2376,0.005987151185506301,2399,0.0021986498757175024,4800,-0.015018341795575024,2395,-0.10595318196392883,2405,0.0753455683452611,False,False,,,False
premium_index_change_1h|1h|Q5->Q2,up_first_1atr_1h,4632,-0.0004087873265299913,2308,0.004674504645929167,2324,-0.005450350679460647,4664,-0.003516934456944565,2338,-0.019124211834603,2326,0.012174036132393207,True,False,-1,0.0004087873265299913,False
premium_index_change_1h|1h|Q5->Q3,direction_1h_atr,3435,-0.0764407906559998,1778,-0.018473976245095662,1657,-0.1398242789600934,3313,0.05219044608460807,1785,0.006702986537731367,1528,0.100371670075134,False,False,,,False
premium_index_change_1h|1h|Q5->Q3,up_first_1atr_1h,3338,-0.022551104145160095,1730,-0.005440601393882083,1608,-0.0408542263099142,3214,0.013342463908482816,1726,0.010621626731601774,1488,0.016532203275210766,False,False,,,False
premium_index_change_1h|1h|Q5->Q4,direction_1h_atr,2618,-0.00782979837535968,1402,0.048031122184344424,1216,-0.07454333739732133,2545,-0.09131920404801849,1423,-0.12943487004081436,1122,-0.05070147102733539,True,False,-1,0.00782979837535968,False
