n_state,n_comp,effect,state_mean,comp_mean,p,state,state_family,feature,quintile,hour_block,horizon_bars,outcome,q,confirmation_n_state,confirmation_n_comp,confirmation_effect,confirmation_p,confirmation_q,confirmation_quarters_same_sign,quarter_details,valid_months,same_sign_months,required_same_sign_months,median_month_effect,minimum_effect,valid_months_pass,month_sign_pass,median_effect_pass,halves_pass,robust_pass,month_details,half_details
2198,66534,0.1440054470908481,0.7192902638762512,0.575284816785403,2.762651133312247e-41,ret1_atr:Q3:H3,feature_quintile_x_server_4h_block,ret1_atr,3,3.0,3,move_ge_1atr,5.395802994750481e-41,2282,66230,0.1041930340487423,5.307674777750085e-23,8.965666854307575e-23,4,"{'1': {'effect': 0.10439773093066163, 'n_state': 564, 'same_sign': True}, '2': {'effect': 0.1253135102202596, 'n_state': 534, 'same_sign': True}, '3': {'effect': 0.10031276635552111, 'n_state': 599, 'same_sign': True}, '4': {'effect': 0.07843976294813226, 'n_state': 585, 'same_sign': True}}",12,12,9,0.1088330057297795,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.06596076643935278, ""n_state"": 203, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.03457117203702764, ""n_state"": 212, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.08941557984687509, ""n_state"": 183, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.11689770331536031, ""n_state"": 190, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.10076830814419868, ""n_state"": 179, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.12391649408479444, ""n_state"": 182, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.16017240847070446, ""n_state"": 192, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.09619348713959974, ""n_state"": 179, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.148184417587367, ""n_state"": 163, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.13321061078070429, ""n_state"": 198, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.13217284010808594, ""n_state"": 197, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.06069400302193506, ""n_state"": 204, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.1156274080229659, ""minimum_effect_pass"": true, ""n_state"": 1098, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09364768569044102, ""minimum_effect_pass"": true, ""n_state"": 1184, ""same_sign"": true, ""sufficient"": true}}"
2580,66152,-0.123679878428913,0.4608527131782945,0.5845325916072076,8.827316159218314e-36,ret1_atr:Q3:H5,feature_quintile_x_server_4h_block,ret1_atr,3,5.0,3,move_ge_1atr,1.53964816730552e-35,2591,65921,-0.0911561621444462,4.119169156230175e-20,6.490287536076956e-20,4,"{'1': {'effect': -0.09384911789675271, 'n_state': 627, 'same_sign': True}, '2': {'effect': -0.08296260530066502, 'n_state': 611, 'same_sign': True}, '3': {'effect': -0.12041394090295687, 'n_state': 695, 'same_sign': True}, '4': {'effect': -0.055045057853967294, 'n_state': 658, 'same_sign': True}}",12,12,9,-0.10085663798411465,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.1470287792420661, ""n_state"": 245, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.04942037827943868, ""n_state"": 220, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.05462508988690595, ""n_state"": 210, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.07036327435290585, ""n_state"": 228, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.10087246038689612, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.07165038351479036, ""n_state"": 220, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.012458201746238129, ""n_state"": 208, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.10084081558133318, ""n_state"": 218, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.12584673280875813, ""n_state"": 185, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.1248717071501882, ""n_state"": 237, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.11703937676466036, ""n_state"": 233, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.11458906274695746, ""n_state"": 225, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.09289300705470444, ""minimum_effect_pass"": true, ""n_state"": 1238, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.08947467426554384, ""minimum_effect_pass"": true, ""n_state"": 1353, ""same_sign"": true, ""sufficient"": true}}"
1188,67544,0.0574669171879879,0.6363636363636364,0.5788967191756484,6.944139635341996e-05,ret1_atr:Q4:H0,feature_quintile_x_server_4h_block,ret1_atr,4,0.0,3,move_ge_1atr,7.037979360143915e-05,1212,67300,0.0757547849881571,1.328514238319978e-07,1.5568526230312244e-07,4,"{'1': {'effect': 0.10040549123064146, 'n_state': 282, 'same_sign': True}, '2': {'effect': 0.0652119380267383, 'n_state': 323, 'same_sign': True}, '3': {'effect': 0.1102887274019364, 'n_state': 306, 'same_sign': True}, '4': {'effect': 0.024796616284110784, 'n_state': 301, 'same_sign': True}}",12,9,9,0.08163096502021572,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.1102341429320286, ""n_state"": 100, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.0160760558967028, ""n_state"": 119, ""same_sign"": false, ""sufficient"": true}, ""11"": {""effect"": -0.022955488934965684, ""n_state"": 87, ""same_sign"": false, ""sufficient"": true}, ""12"": {""effect"": 0.11496197352366444, ""n_state"": 95, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.16608318879722495, ""n_state"": 91, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.006599802525593779, ""n_state"": 91, ""same_sign"": false, ""sufficient"": true}, ""4"": {""effect"": 0.09398747644233685, ""n_state"": 108, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.06927445359809459, ""n_state"": 113, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.05578440358728276, ""n_state"": 102, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.015209639323920499, ""n_state"": 109, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.18260173728354068, ""n_state"": 97, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.16372934423377972, ""n_state"": 100, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.08091515113164582, ""minimum_effect_pass"": true, ""n_state"": 605, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.07055727953050306, ""minimum_effect_pass"": true, ""n_state"": 607, ""same_sign"": true, ""sufficient"": true}}"
2297,66435,0.1612408801910103,0.7357422725293862,0.5745013923383758,1.8267184417643651e-53,ret1_atr:Q4:H2,feature_quintile_x_server_4h_block,ret1_atr,4,2.0,3,move_ge_1atr,4.597445742695549e-53,2364,66148,0.1294153795718506,9.965291278415032e-36,2.224395374646213e-35,4,"{'1': {'effect': 0.15670896676596635, 'n_state': 590, 'same_sign': True}, '2': {'effect': 0.11432677582754158, 'n_state': 600, 'same_sign': True}, '3': {'effect': 0.16056972570822425, 'n_state': 551, 'same_sign': True}, '4': {'effect': 0.07769173393628781, 'n_state': 623, 'same_sign': True}}",12,12,9,0.1392329853272361,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.17564790773984928, ""n_state"": 201, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.07660480872322462, ""n_state"": 236, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07664561377665113, ""n_state"": 191, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.08017699627757413, ""n_state"": 196, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.09541596549414277, ""n_state"": 194, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.17697156384586865, ""n_state"": 195, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.09555596761233698, ""n_state"": 198, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.12804698244353308, ""n_state"": 215, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.15166452563757848, ""n_state"": 187, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.15041898821093913, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.2086326860291502, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.15654151282075124, ""n_state"": 190, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.13721965710309014, ""minimum_effect_pass"": true, ""n_state"": 1190, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.12143387727466026, ""minimum_effect_pass"": true, ""n_state"": 1174, ""same_sign"": true, ""sufficient"": true}}"
2199,66533,0.1215899337926977,0.6975898135516144,0.5759998797589166,6.198816141496222e-30,ret1_atr:Q4:H3,feature_quintile_x_server_4h_block,ret1_atr,4,3.0,3,move_ge_1atr,9.449414849841803e-30,2202,66310,0.120204401449663,4.1452655857627616e-29,7.772372973305179e-29,4,"{'1': {'effect': 0.14056356698390637, 'n_state': 558, 'same_sign': True}, '2': {'effect': 0.12158585619918771, 'n_state': 499, 'same_sign': True}, '3': {'effect': 0.12675897004923053, 'n_state': 530, 'same_sign': True}, '4': {'effect': 0.0844904842114389, 'n_state': 615, 'same_sign': True}}",12,12,9,0.11435482057042667,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.17049491071855238, ""n_state"": 201, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.04434025494461025, ""n_state"": 212, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.06677732080532328, ""n_state"": 183, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.1416380483379771, ""n_state"": 220, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1181206187512206, ""n_state"": 179, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.10520496117978562, ""n_state"": 178, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.10800603873280967, ""n_state"": 156, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.1093126905934787, ""n_state"": 162, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.17513277755853718, ""n_state"": 181, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.11058902238963275, ""n_state"": 185, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.17454494918706298, ""n_state"": 157, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.12582544998064393, ""n_state"": 188, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.13295949421816855, ""minimum_effect_pass"": true, ""n_state"": 1057, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1084941031393416, ""minimum_effect_pass"": true, ""n_state"": 1145, ""same_sign"": true, ""sufficient"": true}}"
19086,49646,-0.1998961597075121,0.4355024625379859,0.6353986222454981,0.0,ret1_atr:Q5,feature_quintile,ret1_atr,5,,3,move_ge_1atr,0.0,18625,49887,-0.2047894561171334,0.0,0.0,4,"{'1': {'effect': -0.1534349166852128, 'n_state': 4703, 'same_sign': True}, '2': {'effect': -0.17253284811589403, 'n_state': 4592, 'same_sign': True}, '3': {'effect': -0.1505929767607354, 'n_state': 4718, 'same_sign': True}, '4': {'effect': -0.16377932236378667, 'n_state': 4612, 'same_sign': True}}",12,12,9,-0.19929707638280308,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.20586732586365802, ""n_state"": 1627, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.21045243035228478, ""n_state"": 1636, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.19028828067457215, ""n_state"": 1392, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.22734762883067966, ""n_state"": 1584, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.24167463164647207, ""n_state"": 1494, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.1977339276998502, ""n_state"": 1582, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.23615293717726665, ""n_state"": 1516, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.19575492529774596, ""n_state"": 1587, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.20086022506575596, ""n_state"": 1489, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.1972854332746662, ""n_state"": 1625, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.18085973725517185, ""n_state"": 1476, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.17608689806907474, ""n_state"": 1617, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.21226290458386327, ""minimum_effect_pass"": true, ""n_state"": 9295, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.19754647797010838, ""minimum_effect_pass"": true, ""n_state"": 9330, ""same_sign"": true, ""sufficient"": true}}"
4539,64193,-0.4102426997908073,0.1967393699052654,0.6069820696960728,0.0,ret1_atr:Q5:H0,feature_quintile_x_server_4h_block,ret1_atr,5,0.0,3,move_ge_1atr,0.0,4448,64064,-0.4163200783029919,0.0,0.0,4,"{'1': {'effect': -0.37486448886544793, 'n_state': 1097, 'same_sign': True}, '2': {'effect': -0.4114259732648067, 'n_state': 1076, 'same_sign': True}, '3': {'effect': -0.3859140981671286, 'n_state': 1138, 'same_sign': True}, '4': {'effect': -0.41078276818043125, 'n_state': 1137, 'same_sign': True}}",12,12,9,-0.41391774129895886,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.40525889409817983, ""n_state"": 384, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.4763989990128627, ""n_state"": 381, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.45337932651365487, ""n_state"": 351, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.376193108531417, ""n_state"": 405, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.39092251726614474, ""n_state"": 359, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.4239845887361793, ""n_state"": 354, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.446117766938644, ""n_state"": 357, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.4176660650797969, ""n_state"": 367, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.41016941751812075, ""n_state"": 352, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.43826359218251, ""n_state"": 381, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.39066579910704846, ""n_state"": 360, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.3727858055001655, ""n_state"": 397, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.41536228250019097, ""minimum_effect_pass"": true, ""n_state"": 2173, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.4172179448401486, ""minimum_effect_pass"": true, ""n_state"": 2275, ""same_sign"": true, ""sufficient"": true}}"
2824,65908,0.192908571498325,0.7648725212464589,0.5719639497481338,5.868669421132277e-92,ret1_atr:Q5:H2,feature_quintile_x_server_4h_block,ret1_atr,5,2.0,3,move_ge_1atr,2.8957250433218466e-91,2689,65823,0.1572357688217881,1.624043855104667e-58,5.639041163557871e-58,4,"{'1': {'effect': 0.1786934081047029, 'n_state': 667, 'same_sign': True}, '2': {'effect': 0.14653669490004484, 'n_state': 642, 'same_sign': True}, '3': {'effect': 0.19911413815510481, 'n_state': 732, 'same_sign': True}, '4': {'effect': 0.07913575880883039, 'n_state': 648, 'same_sign': True}}",12,12,9,0.16345019603625538,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.19909666158220052, ""n_state"": 229, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.10302377727147738, ""n_state"": 233, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07058643627188621, ""n_state"": 205, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.06167606850637808, ""n_state"": 210, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.11993140399598623, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.19178664998240336, ""n_state"": 239, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 0.15953881241492462, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.14934976382235365, ""n_state"": 223, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": 0.16736157965758613, ""n_state"": 213, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": 0.22138207801106047, ""n_state"": 245, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.22533798758865253, ""n_state"": 235, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.18708576873665317, ""n_state"": 252, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.16602176460879214, ""minimum_effect_pass"": true, ""n_state"": 1309, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.1489278894180911, ""minimum_effect_pass"": true, ""n_state"": 1380, ""same_sign"": true, ""sufficient"": true}}"
2859,65873,0.0737550581647227,0.6505771248688352,0.5768220667041125,5.198325727684881e-15,ret1_atr:Q5:H3,feature_quintile_x_server_4h_block,ret1_atr,5,3.0,3,move_ge_1atr,6.329130350265684e-15,2759,65753,0.0715833697636546,1.0582772058978583e-13,1.4590218831312386e-13,4,"{'1': {'effect': 0.1244609364795849, 'n_state': 674, 'same_sign': True}, '2': {'effect': 0.009480130836640788, 'n_state': 710, 'same_sign': True}, '3': {'effect': 0.039788617384866276, 'n_state': 693, 'same_sign': True}, '4': {'effect': 0.10741533841503881, 'n_state': 682, 'same_sign': True}}",12,11,9,0.06814162651420214,0.05,True,True,True,True,True,"{""1"": {""effect"": 0.18861499193981723, ""n_state"": 240, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": 0.09722131868567019, ""n_state"": 238, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": 0.07912308709097693, ""n_state"": 207, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": 0.14792592843972352, ""n_state"": 237, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.15127192576007142, ""n_state"": 199, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": 0.014163997488455649, ""n_state"": 235, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": 6.951464060112045e-05, ""n_state"": 228, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": 0.05716016593742734, ""n_state"": 252, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.00886297042955897, ""n_state"": 230, ""same_sign"": false, ""sufficient"": true}, ""7"": {""effect"": 0.019713402530749935, ""n_state"": 244, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": 0.08040103973264023, ""n_state"": 225, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": 0.04070317460317463, ""n_state"": 224, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": 0.06573299183470471, ""minimum_effect_pass"": true, ""n_state"": 1384, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": 0.0773867348573073, ""minimum_effect_pass"": true, ""n_state"": 1375, ""same_sign"": true, ""sufficient"": true}}"
4191,64541,-0.3563300555462164,0.245287520878072,0.6016175764242885,0.0,ret1_atr:Q5:H4,feature_quintile_x_server_4h_block,ret1_atr,5,4.0,3,move_ge_1atr,0.0,4113,64399,-0.354811827295991,0.0,0.0,4,"{'1': {'effect': -0.3649590470485632, 'n_state': 1075, 'same_sign': True}, '2': {'effect': -0.34918753915061795, 'n_state': 1015, 'same_sign': True}, '3': {'effect': -0.34844689766465664, 'n_state': 1038, 'same_sign': True}, '4': {'effect': -0.28859001990480365, 'n_state': 985, 'same_sign': True}}",12,12,9,-0.36054884275106613,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.4319876908983662, ""n_state"": 382, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.24958952031970172, ""n_state"": 335, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.27546224430556504, ""n_state"": 286, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.3727863212135341, ""n_state"": 364, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.4003532641126626, ""n_state"": 342, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.3521749346491615, ""n_state"": 351, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.37135928087572667, ""n_state"": 337, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.35669123097719435, ""n_state"": 355, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.3467131437575935, ""n_state"": 323, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.3928211871545685, ""n_state"": 357, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.3644064545249379, ""n_state"": 336, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.3199722994607348, ""n_state"": 345, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.3770617539937855, ""minimum_effect_pass"": true, ""n_state"": 2090, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.3321079230998145, ""minimum_effect_pass"": true, ""n_state"": 2023, ""same_sign"": true, ""sufficient"": true}}"
2169,66563,-0.2117450103791063,0.3748271092669433,0.5865721196460496,4.572303212573191e-86,ret1_atr:Q5:H5,feature_quintile_x_server_4h_block,ret1_atr,5,5.0,3,move_ge_1atr,2.0412067913273172e-85,2307,66205,-0.1768784070258713,9.910497120285702e-64,3.831377752687771e-63,4,"{'1': {'effect': -0.2059212836851994, 'n_state': 615, 'same_sign': True}, '2': {'effect': -0.15024461778858078, 'n_state': 608, 'same_sign': True}, '3': {'effect': -0.1467614313807467, 'n_state': 532, 'same_sign': True}, '4': {'effect': -0.18409976883247609, 'n_state': 552, 'same_sign': True}}",12,12,9,-0.173657950102359,0.05,True,True,True,True,True,"{""1"": {""effect"": -0.20530876550435162, ""n_state"": 188, ""same_sign"": true, ""sufficient"": true}, ""10"": {""effect"": -0.20165665381494108, ""n_state"": 226, ""same_sign"": true, ""sufficient"": true}, ""11"": {""effect"": -0.11481238213238987, ""n_state"": 156, ""same_sign"": true, ""sufficient"": true}, ""12"": {""effect"": -0.24545889002015497, ""n_state"": 170, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.261299951853635, ""n_state"": 217, ""same_sign"": true, ""sufficient"": true}, ""3"": {""effect"": -0.19971051443444082, ""n_state"": 210, ""same_sign"": true, ""sufficient"": true}, ""4"": {""effect"": -0.12342711794019928, ""n_state"": 215, ""same_sign"": true, ""sufficient"": true}, ""5"": {""effect"": -0.13806376093093714, ""n_state"": 206, ""same_sign"": true, ""sufficient"": true}, ""6"": {""effect"": -0.18589808701540544, ""n_state"": 187, ""same_sign"": true, ""sufficient"": true}, ""7"": {""effect"": -0.13366649726127955, ""n_state"": 180, ""same_sign"": true, ""sufficient"": true}, ""8"": {""effect"": -0.13714893417001578, ""n_state"": 156, ""same_sign"": true, ""sufficient"": true}, ""9"": {""effect"": -0.16141781318931253, ""n_state"": 196, ""same_sign"": true, ""sufficient"": true}}","{""1"": {""effect"": -0.18517978781148525, ""minimum_effect_pass"": true, ""n_state"": 1223, ""same_sign"": true, ""sufficient"": true}, ""2"": {""effect"": -0.1679458357638639, ""minimum_effect_pass"": true, ""n_state"": 1084, ""same_sign"": true, ""sufficient"": true}}"
