state,outcome,btcusdt_2024_all_n,btcusdt_2024_all_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_all_n,ethusdt_2024_all_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_counts_ok,discovery_same_sign_all_blocks,discovery_sign,discovery_worst_abs_effect,discovery_eligible
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,530,0.010175540611535305,253,-0.029759215503896874,277,0.04656068469462982,523,0.024721834531039766,267,0.021711540874587876,256,0.02787292908166239,True,False,0,0.010175540611535305,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q5,direction_1h_atr,633,0.15365641532527283,349,0.17717911443288384,284,0.12138141914525319,662,-0.006357920398392598,353,0.0431045390356948,309,-0.06710914393205891,True,False,0,0.006357920398392598,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,615,0.03433568787338531,333,0.041375159978304654,282,0.026257025939477097,639,0.005427825308934209,343,0.020892593713058683,296,-0.012456462810229496,True,False,0,0.005427825308934209,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q1,direction_1h_atr,296,0.10374135060045772,153,-0.08303361526677394,143,0.30243921813685504,357,-0.15520580399847728,198,-0.1015642639036465,159,-0.22909441448724133,False,False,0,0.08303361526677394,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,287,0.018307813308925336,148,-0.05021643161328693,139,0.09136238845797295,341,-0.03494409011977362,190,-0.053037128551787105,151,-0.01212086230906606,False,False,0,0.01212086230906606,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q2,direction_1h_atr,238,0.22048623650493537,125,0.5416261808225631,113,-0.13640421587515458,230,-0.1441214065610395,125,0.09436939523368329,105,-0.4336137103169815,False,False,0,0.09436939523368329,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,234,0.03254290071474447,123,0.05668315089605169,111,0.005938835408520582,227,-0.019583722194392195,123,0.008922648940724642,104,-0.05325687861064532,False,False,0,0.005938835408520582,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q3,direction_1h_atr,211,-0.1790603724175134,110,-0.18513370805550372,101,-0.17385325136055546,190,-0.09369859227822122,99,-0.11708976379535888,91,-0.07099055005673953,False,True,-1,0.07099055005673953,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,209,-0.01890272967825435,109,-0.037446781228957615,100,0.0014343309040161234,189,-0.02974618169605875,99,0.030110133542843476,90,-0.09556457091833759,False,False,0,0.0014343309040161234,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q4,direction_1h_atr,236,0.201065706558626,121,0.27205011052135275,115,0.1254886387196564,237,0.07903481582051416,115,0.1945048373089112,122,-0.028533134967883657,False,False,0,0.028533134967883657,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,228,0.028944160273898734,115,-0.017901507994015464,113,0.07665556984206923,231,-0.0321511841010611,111,-0.02667392324121337,120,-0.037231237585004295,False,False,0,0.017901507994015464,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q5,direction_1h_atr,408,0.011748864433268051,191,0.0032636773393073942,217,0.020741627075763262,414,0.11879351186130284,234,-0.025243415341311887,180,0.2974392604449393,False,False,0,0.0032636773393073942,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,393,0.011534223217517348,183,0.006569862877925603,210,0.01572004518973036,407,-0.001497153447030497,229,-0.04972754454810979,178,0.06061520436256129,False,False,0,0.001497153447030497,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q1,direction_1h_atr,90,-0.07931709657554105,41,-0.6049318865529207,49,0.3626169545240278,98,-0.20774323524863086,51,-0.2847326293785475,47,-0.12686348998436858,False,False,0,0.07931709657554105,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,87,-0.014613008510130254,39,-0.1371880185848739,48,0.0847676642373495,91,-0.03381618576606277,51,0.0734850592707103,40,-0.1705645709183376,False,False,0,0.014613008510130254,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2,direction_1h_atr,54,-0.18507251251928278,31,-0.3367229404198422,23,0.014288159164836015,50,0.11237572601862052,26,-0.7732175208232307,24,1.0691554849029499,False,False,0,0.014288159164836015,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,52,-0.035833167661323884,30,-0.06282904422589952,22,0.0014343309040161234,48,0.06714535269547567,24,0.004857608290318172,24,0.1294354290816624,False,False,0,0.0014343309040161234,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3,direction_1h_atr,45,0.02141068866361579,28,-0.8414246296711375,17,1.4333146378820902,29,1.0597305120583147,15,0.8046337071986458,14,1.3307646762238052,False,False,0,0.02141068866361579,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,43,-0.03225535013001801,26,-0.034623916020771306,17,-0.027977433801866236,28,-0.20964036159023863,15,-0.22847572504301517,13,-0.1878722632260299,False,True,-1,0.027977433801866236,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4,direction_1h_atr,70,0.33840880159713455,41,0.45361935691492594,29,0.16956153048206163,46,0.16872652335646804,28,0.29918473189515543,18,-0.04987506430217554,False,False,0,0.04987506430217554,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,70,0.0883426565145003,41,0.06481323219686475,29,0.12212398607642994,46,-0.08231116904365476,28,-0.10228524885253898,18,-0.05112012647389319,False,False,0,0.05112012647389319,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5,direction_1h_atr,178,-0.2682708360382172,89,-0.3447827883307265,89,-0.1919159073759341,170,0.0674139698495812,90,0.031478377314859536,80,0.10407679172114245,False,False,0,0.031478377314859536,False
atr_slope_1bar_pct=Q1 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,176,-0.02578072010887633,88,-0.018889650286505577,88,-0.03265657818689299,167,-0.040264826945242915,89,-0.06817609957485038,78,-0.00838508373885044,False,True,-1,0.00838508373885044,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1,direction_1h_atr,875,-0.06510935799561346,432,-0.08923333754990455,443,-0.041392992139611964,841,-0.027776454941667722,462,-0.029487545513091806,379,-0.032053735315439806,True,True,-1,0.027776454941667722,True
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,835,-0.019527317822539914,413,-0.024007413878845474,422,-0.015153346821102365,802,-0.02029230316487346,444,-0.0537009502682404,358,0.021195205617975277,True,False,0,0.015153346821102365,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2,direction_1h_atr,1424,-0.01241259998511992,672,-0.022061055938966456,752,-0.0024548295623424282,1330,-0.05133192230445648,644,-0.04850664331473639,686,-0.05260112836543865,True,True,-1,0.0024548295623424282,True
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,1383,-0.00785608328510723,650,-0.011546992943848255,733,-0.00470482325696614,1280,-0.012542147304524354,628,0.006449964978216316,652,-0.03084064453796953,True,False,0,0.00470482325696614,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3,direction_1h_atr,1565,0.057451150303712804,788,0.07297770233529363,777,0.04134911331977902,1713,-0.1064684673127085,848,-0.08737573113352941,865,-0.12495203246393896,True,False,0,0.04134911331977902,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,1520,-0.0013189976208380916,767,-0.0059407347952172285,753,0.003426362776526082,1659,-0.014944761831347741,822,-0.009740931855667212,837,-0.020056805087991125,True,False,0,0.0013189976208380916,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q4,direction_1h_atr,1393,0.010032011943127826,688,-0.06374799887834769,705,0.08221426778047006,1392,-0.09567721597724345,708,0.00883947773198459,684,-0.20514043046090277,True,False,0,0.00883947773198459,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,1340,0.005613445427080255,661,0.012158348613233061,679,-0.0007748001710943253,1339,-0.027094751860162858,683,0.005589672711987237,656,-0.06111335140614249,True,False,0,0.0007748001710943253,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q5,direction_1h_atr,733,0.032511500516467694,373,0.0008790153946721113,360,0.06462253385099881,789,0.0647515138045679,406,0.06939102286531768,383,0.05786402817149457,True,True,1,0.0008790153946721113,True
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q1 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,705,0.013266668672554938,360,0.03439317799632269,345,-0.008710596632215739,748,0.011329844674085321,384,0.0022534416236514865,364,0.020918945565178926,True,False,0,0.0022534416236514865,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q1,direction_1h_atr,1092,0.04644575493792675,535,0.04873635355146709,557,0.044642832728968206,1101,-0.033550163974354244,540,-0.17725368868633198,561,0.10549951557185047,True,False,0,0.033550163974354244,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,1056,-0.014417083745239978,521,-0.0009608420505956561,535,-0.02753763171280632,1067,0.006988370502411023,526,0.004857608290318172,541,0.009056501170386921,True,False,0,0.0009608420505956561,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q2,direction_1h_atr,1381,-0.036824265890480906,639,-0.02967435601108287,742,-0.041190848687937605,1412,-0.04745682412462268,631,-0.06927209668117286,781,-0.02483159262722681,True,True,-1,0.02483159262722681,True
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,1356,-0.02834508052721907,628,-0.0487101482598698,728,-0.01092830645862125,1374,0.003917550657629942,615,-0.002459464880413542,759,0.00904675977994962,True,False,0,0.002459464880413542,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q3,direction_1h_atr,1358,0.020828138643975223,676,0.03152374858439337,682,0.010193050328694511,1340,-0.0017167473775863938,616,0.19025504629723253,724,-0.1612376490631335,True,False,0,0.0017167473775863938,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,1325,-0.006805591463936389,657,-0.013666182734270949,668,-6.267508400781274e-05,1314,-0.00829224243390031,604,-0.010043053961337478,710,-0.006832176552140412,True,True,-1,6.267508400781274e-05,True
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q4,direction_1h_atr,1277,0.02808043560226465,606,0.06693869540097197,671,-0.005811346928753673,1365,0.0593532022393287,698,0.1285237419574194,667,-0.01462625660897104,True,False,0,0.005811346928753673,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,1253,0.021383358828945542,596,0.020616145930700047,657,0.021982276109495547,1327,0.013311516975807292,675,0.021894645327355244,652,0.00443542908166239,True,True,1,0.00443542908166239,True
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q5,direction_1h_atr,1079,0.06033496189921605,521,0.01968386149111151,558,0.09906397513960244,1092,-0.014802965456651794,539,-0.08742905029382758,553,0.05637497272632196,True,False,0,0.014802965456651794,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q2 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,1051,-0.006410639666008078,510,-0.0040055148141348584,541,-0.00873202769117798,1055,0.00037994985187378427,524,-0.00659277338907116,531,0.007260287838724566,True,False,0,0.00037994985187378427,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q1,direction_1h_atr,1015,0.09954133820052635,544,0.09732780112595832,471,0.09976611006985966,933,-0.02127582147356382,484,0.029224308483180673,449,-0.0781766282180097,True,False,0,0.02127582147356382,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,991,0.0011147481967836992,532,0.011356419433248388,459,-0.010548239902084089,908,-0.00967182792126442,476,0.01746265030712485,432,-0.039546052399819065,True,False,0,0.0011147481967836992,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q2,direction_1h_atr,897,-0.030630570506054444,409,-0.09078699132027583,488,0.021901968990368233,914,-0.06506252924680339,449,0.04970395634693341,465,-0.1752382372620789,True,False,0,0.021901968990368233,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,878,0.007184179456250994,396,-0.01383914523600055,482,0.02425590766750163,900,0.010200908251031204,443,0.030816976236142046,457,-0.00978776566669648,True,False,0,0.007184179456250994,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q3,direction_1h_atr,836,-0.16912861981638339,401,-0.0748927393383891,435,-0.25505920416558503,837,-0.019124078673517484,399,-0.09113440609339768,438,0.048626403299134736,True,False,0,0.019124078673517484,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,818,-0.001039110862377124,393,-0.007612759238622202,425,0.004963742668722015,823,0.006467952938489063,392,0.0023065878821549313,431,0.010235893118785366,True,False,0,0.001039110862377124,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q4,direction_1h_atr,967,-0.01725188456169316,433,0.032015672759112976,534,-0.05470407088336268,999,0.04042238486808917,492,0.04821382639580984,507,0.03336996551271086,True,False,0,0.01725188456169316,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,951,-0.02103093519347632,424,-0.033898226615836635,527,-0.01089963494038615,975,0.0010556091057321026,481,-0.006576903144193236,494,0.008484012077613845,True,False,0,0.0010556091057321026,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q5,direction_1h_atr,974,-0.018454006620823443,476,-0.1741177181386202,498,0.1307958601753791,955,0.08849200033288149,469,0.1611289301435122,486,0.01905347097808964,True,False,0,0.018454006620823443,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q3 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,942,0.019613508804460833,463,0.011397017689147249,479,0.027530364306938893,927,0.01165721893064292,460,0.030944564812057263,467,-0.007341872845532449,True,False,0,0.007341872845532449,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q1,direction_1h_atr,718,0.12495117953701002,355,0.2888369017899637,363,-0.03517051386487244,710,-0.033624225351980855,345,-0.10422971295402113,365,0.03431782099025058,True,False,0,0.033624225351980855,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,696,0.019869750110559414,339,0.04956033630507395,357,-0.008369590664611348,688,0.000284887579196591,336,-0.02788048694777706,352,0.027162701808935097,True,False,0,0.000284887579196591,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q2,direction_1h_atr,529,-0.08872308208691712,262,-0.17751367239856514,267,-0.0014894883685238128,507,-0.03720707866219568,242,0.03731005660968852,265,-0.10316681535923437,True,False,0,0.0014894883685238128,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,523,-0.013624019257146847,260,-0.007700839097694423,263,-0.019478216624501,497,0.0318083305626789,238,-0.024554156415564188,259,0.0835860082322415,False,False,0,0.007700839097694423,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q3,direction_1h_atr,449,-0.08858816372384568,221,-0.17060621139341636,228,-0.008814429575227198,383,-0.13903474483114678,202,-0.2864265868541094,181,0.021941265137908325,False,False,0,0.008814429575227198,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,444,-0.019894151722307962,217,-0.04454947433342643,227,0.003636974075822308,375,0.0033120193621423155,197,-0.01290888917161076,178,0.021289361665932094,False,False,0,0.0033120193621423155,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q4,direction_1h_atr,551,0.07591278009800381,286,0.1590762127518503,265,-0.01510995845601347,538,-0.03818958701888456,276,-0.09995026305425272,262,0.02508483113969339,True,False,0,0.01510995845601347,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,536,0.013822400650960798,277,-0.01601797322710291,259,0.04583587530556055,526,-0.008662632095398859,274,-0.013390566892163558,252,-0.003501078854845574,True,False,0,0.003501078854845574,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q5,direction_1h_atr,774,-0.0018887492536590403,397,-0.09068070429093882,377,0.09071222570519033,766,-0.14634926854104152,362,-0.04187444344277635,404,-0.23739840118295302,True,False,0,0.0018887492536590403,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q4 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,753,0.029852806391183984,386,0.016790990316414844,367,0.043668663329084256,742,-0.0330904963611281,347,-0.036929135225531984,395,-0.029741786108211044,True,False,0,0.016790990316414844,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q1,direction_1h_atr,331,-0.08140546666270451,172,-0.0793988944440185,159,-0.08488039510255987,319,-0.11359572743269646,164,-0.15702857269160822,155,-0.06955539257017883,False,True,-1,0.06955539257017883,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q1,up_first_1atr_1h,321,0.004186003198968391,168,0.009790003393148061,153,-0.0018336429521930153,307,0.025817991131957763,156,0.04331914675185661,151,0.007746687359808102,False,False,0,0.0018336429521930153,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2,direction_1h_atr,141,0.012750625907129644,72,-0.05532077466739477,69,0.08301454052484508,158,-0.13949074998044506,83,-0.01743060234296042,75,-0.27782857683357265,False,False,0,0.012750625907129644,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q2,up_first_1atr_1h,139,-0.008162996106260256,71,0.0531333970886545,68,-0.07209508086068978,157,-0.017647640935097575,83,-0.0011664880952240164,74,-0.036105111458878125,False,False,0,0.0011664880952240164,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3,direction_1h_atr,112,-0.19180088005925489,60,-0.46196162048228673,52,0.11760725309310555,103,0.3455585079769584,54,0.7310319618157244,49,-0.08237902919856446,False,False,0,0.08237902919856446,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q3,up_first_1atr_1h,108,-0.07144570327385952,58,-0.08236927411095701,50,-0.058565669095983874,98,-0.015762810569830477,51,-0.06376984269007396,47,0.03635032269868366,False,False,0,0.015762810569830477,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4,direction_1h_atr,141,-0.3044803760244516,68,0.044718273413141066,73,-0.6289572351523037,157,-0.11595742194165519,85,-0.27467538639596495,72,0.06611750698380522,False,False,0,0.044718273413141066,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q4,up_first_1atr_1h,139,-0.008162996106260256,67,-0.03347581039505376,72,0.015323219792904963,155,-0.02438690536904048,84,-0.030856677423967527,71,-0.01669133148171792,False,False,0,0.008162996106260256,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5,direction_1h_atr,465,0.22150903475574196,240,0.26238647981375895,225,0.17681393412456928,423,0.04649590632103816,209,0.07195431446225717,214,0.02196885077167468,False,True,1,0.02196885077167468,False
atr_slope_1bar_pct=Q2 & atr_slope_3bar_pct=Q5 & oi_accel_5m_pctpt=Q5,up_first_1atr_1h,452,0.04687615841083398,233,0.04461015462960838,219,0.04937953638346815,409,0.040097675433861946,201,0.057096414260467465,208,0.023666198312431663,False,True,1,0.023666198312431663,False
